Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run1/Independent/aut_sl.bttrees
Data File Name:                  Bayestraits/run1/Independent/aut_sl.btdata
Log File Name:                   Bayestraits/run1/Independent/aut_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2015151985
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run1/Independent/aut_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       67
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
485000	-75.375507	1	5.878987	1.003282	0.323960	0.304522	0.289257	0.210743	0.289257	0.210743	
486000	-72.301924	1	12.363346	3.376570	0.232181	0.140583	0.477320	0.022680	0.477320	0.022680	
487000	-72.820587	1	17.166342	8.445449	0.155578	0.263676	0.145032	0.354968	0.145032	0.354968	
488000	-74.088456	1	14.991081	8.534365	0.304859	0.252593	0.347273	0.152727	0.347273	0.152727	
489000	-70.845241	1	0.664192	0.186780	0.305339	0.153387	0.559096	0.033797	0.383900	0.023207	
490000	-72.074744	1	18.669769	5.192693	0.205633	0.127106	0.483811	0.016189	0.483811	0.016189	
491000	-80.280462	1	16.288742	8.589879	23.235381	19.889889	0.250000	0.250000	0.250000	0.250000	
492000	-73.850138	1	0.559245	0.055159	0.399613	0.363402	0.529175	0.457237	0.007289	0.006299	
493000	-71.922502	1	3.949281	1.081207	0.181051	0.201653	0.347060	0.152940	0.347060	0.152940	
494000	-73.525623	1	12.628825	5.734643	0.357940	0.272941	0.336737	0.163263	0.336737	0.163263	
495000	-72.533369	1	23.310751	7.052998	0.086946	0.282693	0.020382	0.479618	0.020382	0.479618	
496000	-73.134251	1	17.108647	3.866563	0.121201	0.194755	0.206663	0.293337	0.206663	0.293337	
497000	-73.793627	1	17.659816	9.494933	0.027742	0.184385	0.002268	0.497732	0.002268	0.497732	
498000	-71.772144	1	9.329159	3.285369	0.160120	0.172023	0.397469	0.102531	0.397469	0.102531	
499000	-72.440335	1	28.546715	11.051107	0.100103	0.282756	0.031760	0.468240	0.031760	0.468240	
500000	-79.425212	1	40.599843	10.366223	4.187949	3.182201	0.250000	0.250000	0.250000	0.250000	
501000	-73.451109	1	3.111498	1.311715	0.367849	0.220117	0.404346	0.095654	0.404346	0.095654	
502000	-72.990993	1	9.017242	2.687058	0.184824	0.056056	0.499246	0.000754	0.499246	0.000754	
503000	-73.281154	1	3.390941	1.592097	0.098788	0.092772	0.488041	0.011959	0.488041	0.011959	
504000	-72.908509	1	48.551024	25.264630	0.172520	0.231993	0.248516	0.251484	0.248516	0.251484	
505000	-72.100855	1	6.364828	1.735658	0.146737	0.127504	0.473052	0.026948	0.473052	0.026948	
506000	-73.488306	1	32.260276	14.488461	0.131747	0.342019	0.049599	0.450401	0.049599	0.450401	
507000	-80.488712	1	2.458016	0.432518	8.451034	6.507043	0.250007	0.250007	0.249993	0.249993	
508000	-71.809719	1	1.144111	0.519825	0.307456	0.255060	0.342320	0.154218	0.347094	0.156368	
509000	-72.334527	1	8.263353	2.613886	0.164384	0.293462	0.125332	0.374668	0.125332	0.374668	
510000	-72.264856	1	2.758282	1.269198	0.235666	0.132941	0.482285	0.017714	0.482287	0.017714	
511000	-71.915274	1	11.611794	3.888621	0.139948	0.104370	0.489437	0.010563	0.489437	0.010563	
512000	-72.032130	1	8.303191	3.306772	0.238289	0.185459	0.428386	0.071614	0.428386	0.071614	
513000	-73.958273	1	30.245796	16.755109	0.304526	0.214830	0.403145	0.096855	0.403145	0.096855	
514000	-71.209513	1	1.283374	0.592401	0.187955	0.119849	0.484682	0.013556	0.488111	0.013652	
515000	-73.123074	1	3.679461	0.866385	0.302873	0.271115	0.319989	0.180010	0.319990	0.180011	
516000	-73.159266	1	24.702898	6.094597	0.049269	0.273287	0.004862	0.495138	0.004862	0.495138	
517000	-70.264078	1	0.198607	0.252665	0.046074	0.212015	0.001459	0.121930	0.010366	0.866245	
518000	-71.716110	1	9.688096	3.489691	0.174235	0.171558	0.415434	0.084566	0.415434	0.084566	
519000	-69.382919	1	0.459577	0.258057	0.237349	0.190383	0.365494	0.069452	0.474826	0.090228	
520000	-72.528111	1	19.693163	5.997951	0.150460	0.302350	0.093217	0.406783	0.093217	0.406783	
521000	-76.382643	1	0.343911	0.242933	7.862765	6.210522	0.170429	0.170429	0.329571	0.329571	
522000	-77.002607	1	16.125900	10.534494	0.107834	0.032655	0.499841	0.000159	0.499841	0.000159	
523000	-70.452251	1	0.780620	0.267460	0.101164	0.290584	0.031610	0.480998	0.030055	0.457337	
524000	-73.517578	1	12.766098	6.524304	0.309111	0.239207	0.368534	0.131466	0.368534	0.131466	
525000	-69.457599	1	0.329442	0.183948	0.312179	0.323659	0.230954	0.206369	0.297155	0.265523	
526000	-71.640750	1	1.789712	0.476630	0.059849	0.241129	0.009351	0.490637	0.009352	0.490659	
527000	-78.740699	1	13.609777	3.609349	1.705161	1.490769	0.249990	0.250010	0.249990	0.250010	
528000	-73.530536	1	8.677970	3.851732	0.334618	0.359945	0.246956	0.253044	0.246956	0.253044	
529000	-73.193953	1	8.486764	2.433362	0.058188	0.308365	0.006278	0.493722	0.006278	0.493722	
530000	-72.400498	1	7.883634	1.938782	0.176192	0.108411	0.490700	0.009300	0.490700	0.009300	
531000	-73.499143	1	4.975210	1.036542	0.064161	0.245031	0.011027	0.488973	0.011027	0.488973	
532000	-75.001743	1	22.237694	7.265631	0.447900	0.210361	0.415132	0.084868	0.415132	0.084868	
533000	-72.231667	1	6.471286	1.722305	0.227753	0.191154	0.414446	0.085554	0.414446	0.085554	
534000	-72.138818	1	22.382054	6.192596	0.146874	0.105376	0.489748	0.010252	0.489748	0.010252	
535000	-71.708704	1	9.182873	3.236844	0.164041	0.154537	0.442098	0.057902	0.442098	0.057902	
536000	-79.189550	1	13.383408	4.634870	14.431420	9.126055	0.250000	0.250000	0.250000	0.250000	
537000	-79.375337	1	8.484058	2.730563	34.558380	20.659525	0.250000	0.250000	0.250000	0.250000	
538000	-79.137855	1	31.007831	12.764186	5.905393	4.372848	0.250000	0.250000	0.250000	0.250000	
539000	-73.163307	1	7.642805	3.487346	0.240604	0.088692	0.496352	0.003648	0.496352	0.003648	
540000	-73.305292	1	25.751280	9.218634	0.285702	0.385889	0.201455	0.298545	0.201455	0.298545	
541000	-71.812413	1	1.213931	0.431489	0.333774	0.336298	0.263315	0.235374	0.264700	0.236612	
542000	-72.790222	1	3.673168	0.785301	0.208187	0.203430	0.375994	0.124006	0.375994	0.124006	
543000	-75.200424	1	7.621652	1.845857	0.069242	0.096020	0.449070	0.050930	0.449070	0.050930	
544000	-74.906938	1	11.903761	3.292601	0.490419	0.465725	0.248309	0.251691	0.248309	0.251691	
545000	-71.908838	1	6.475716	2.146596	0.226591	0.227434	0.341619	0.158381	0.341619	0.158381	
546000	-72.939145	1	2.220173	1.042355	0.217777	0.343686	0.161796	0.338189	0.161805	0.338210	
547000	-76.247388	1	19.272434	6.386950	0.761246	0.598379	0.250479	0.249521	0.250479	0.249521	
548000	-80.175629	1	11.428080	6.086605	15.793433	12.309929	0.250000	0.250000	0.250000	0.250000	
549000	-72.441457	1	9.953253	4.891313	0.167464	0.153968	0.445534	0.054466	0.445534	0.054466	
550000	-73.179243	1	10.290659	2.590158	0.079081	0.179326	0.071573	0.428427	0.071573	0.428427	
551000	-72.957850	1	17.196737	9.172497	0.160550	0.183112	0.366048	0.133952	0.366048	0.133952	
552000	-74.800654	1	8.037060	4.320917	0.409937	0.309372	0.309550	0.190450	0.309550	0.190450	
553000	-79.612019	1	14.235490	3.692898	16.877005	10.986706	0.250000	0.250000	0.250000	0.250000	
554000	-73.906875	1	27.349409	8.886483	0.421588	0.274470	0.344319	0.155681	0.344319	0.155681	
555000	-72.971078	1	5.508496	2.494088	0.120667	0.307245	0.047230	0.452770	0.047230	0.452770	
556000	-73.006343	1	11.219219	4.857886	0.108501	0.311848	0.033032	0.466968	0.033032	0.466968	
557000	-69.442590	1	0.074606	0.209124	0.259900	0.246462	0.018915	0.009493	0.646922	0.324670	
558000	-73.018201	1	10.484416	2.586855	0.266762	0.286669	0.275278	0.224722	0.275278	0.224722	
559000	-72.801949	1	7.432070	2.460663	0.274869	0.342114	0.222067	0.277933	0.222067	0.277933	
560000	-73.092320	1	9.138669	1.948218	0.213352	0.193296	0.401760	0.098240	0.401760	0.098240	
561000	-72.337545	1	18.985504	5.489812	0.113855	0.259316	0.061717	0.438283	0.061717	0.438283	
562000	-72.837206	1	17.688097	8.436891	0.107688	0.195039	0.149018	0.350982	0.149018	0.350982	
563000	-73.379065	1	12.569897	4.963904	0.361744	0.231533	0.389418	0.110582	0.389418	0.110582	
564000	-72.282541	1	41.533105	17.440919	0.231823	0.125076	0.486130	0.013870	0.486130	0.013870	
565000	-72.471378	1	21.608299	9.344180	0.122528	0.268732	0.070154	0.429846	0.070154	0.429846	
566000	-79.144743	1	23.370736	6.990569	10.193138	7.227413	0.250000	0.250000	0.250000	0.250000	
567000	-79.773357	1	2.556596	0.599990	13.998769	13.354649	0.249997	0.249997	0.250003	0.250003	
568000	-70.478371	1	0.554545	0.114142	0.119562	0.142637	0.685912	0.140400	0.144176	0.029512	
569000	-75.931797	1	0.315538	0.186336	18.090225	16.030109	0.203979	0.203979	0.296021	0.296021	
570000	-73.673922	1	44.484308	24.817419	0.199603	0.082007	0.497188	0.002812	0.497188	0.002812	
571000	-79.569292	1	9.398804	2.656110	11.283903	6.786938	0.250000	0.250000	0.250000	0.250000	
572000	-79.766233	1	14.169489	7.018174	5.005151	3.986885	0.250000	0.250000	0.250000	0.250000	
573000	-82.806759	1	17.064355	10.382105	10.969109	12.905013	0.250000	0.250000	0.250000	0.250000	
574000	-80.529433	1	9.723423	2.175619	13.020642	7.537415	0.250000	0.250000	0.250000	0.250000	
575000	-70.473214	1	0.907360	0.229624	0.178756	0.207519	0.348217	0.184071	0.305972	0.161740	
576000	-70.873248	1	0.821889	0.192916	0.071409	0.234101	0.019419	0.550378	0.014661	0.415542	
577000	-72.148199	1	22.847740	8.460429	0.254959	0.166667	0.456753	0.043247	0.456753	0.043247	
578000	-72.437187	1	26.008804	6.332477	0.163928	0.158794	0.433611	0.066389	0.433611	0.066389	
579000	-73.208581	1	18.359170	8.703770	0.193718	0.326409	0.142810	0.357190	0.142810	0.357190	
580000	-68.712491	1	0.209067	0.111556	0.128020	0.241951	0.120950	0.417674	0.103604	0.357772	
581000	-72.910126	1	16.637629	4.507156	0.235603	0.092565	0.495733	0.004267	0.495733	0.004267	
582000	-71.961231	1	21.982366	8.580684	0.193875	0.234423	0.283733	0.216267	0.283733	0.216267	
583000	-72.299603	1	8.948060	3.722419	0.096693	0.225255	0.057071	0.442929	0.057071	0.442929	
584000	-72.297582	1	11.238942	5.074479	0.196173	0.233889	0.288753	0.211247	0.288753	0.211247	
585000	-71.901267	1	0.665819	0.137146	0.109160	0.339367	0.041523	0.674097	0.016501	0.267880	
586000	-71.896841	1	12.632580	4.220243	0.212356	0.119958	0.487709	0.012291	0.487709	0.012291	
587000	-79.460697	1	20.680697	5.625971	40.422440	26.457486	0.250000	0.250000	0.250000	0.250000	
588000	-72.082362	1	5.161439	2.051967	0.129910	0.133808	0.453085	0.046915	0.453085	0.046915	
589000	-73.935293	1	12.338866	2.461818	0.269123	0.173347	0.451363	0.048637	0.451363	0.048637	
590000	-74.382301	1	4.036131	1.779043	0.029720	0.343307	0.001525	0.498475	0.001525	0.498475	
591000	-70.683643	1	0.290181	0.090420	0.408850	0.422281	0.433444	0.455456	0.054175	0.056926	
592000	-73.283465	1	19.718216	7.316356	0.264811	0.382506	0.186378	0.313622	0.186378	0.313622	
593000	-69.386631	1	0.121342	0.135863	0.312713	0.344892	0.047118	0.048589	0.445195	0.459097	
594000	-80.060582	1	9.023789	3.988673	24.427809	13.336896	0.250000	0.250000	0.250000	0.250000	
595000	-73.289775	1	27.931561	15.848001	0.184885	0.110221	0.490450	0.009550	0.490450	0.009550	
596000	-77.683679	1	4.589767	2.028605	0.638015	0.268902	0.339137	0.160863	0.339137	0.160863	
597000	-72.393748	1	8.522767	3.004150	0.071839	0.275533	0.012222	0.487778	0.012222	0.487778	
598000	-79.257421	1	16.654111	4.698734	15.041078	11.279720	0.250000	0.250000	0.250000	0.250000	
599000	-72.366979	1	7.021514	3.049531	0.135263	0.259131	0.105660	0.394340	0.105660	0.394340	
600000	-74.572586	1	18.294945	3.116664	0.234518	0.179731	0.435755	0.064245	0.435755	0.064245	
601000	-72.311302	1	12.444603	5.478984	0.133400	0.113598	0.482188	0.017812	0.482188	0.017812	
602000	-71.621790	1	2.224273	0.810769	0.257377	0.229184	0.361883	0.138093	0.361917	0.138107	
603000	-74.626933	1	3.041752	1.398341	0.211540	0.436630	0.114606	0.385394	0.114606	0.385395	
604000	-72.360353	1	9.364115	3.629550	0.238635	0.292972	0.239459	0.260541	0.239459	0.260541	
605000	-72.773940	1	6.157425	1.966213	0.110136	0.316101	0.033674	0.466326	0.033674	0.466326	
606000	-70.152489	1	0.578886	0.311145	0.160759	0.267857	0.136965	0.319536	0.163067	0.380432	
607000	-74.559541	1	2.792077	0.803963	0.516207	0.472257	0.250299	0.249698	0.250302	0.249701	
608000	-70.766363	1	0.725532	0.354068	0.120398	0.084600	0.473775	0.004727	0.516345	0.005152	
609000	-79.158767	1	5.235911	2.024125	5.159983	4.462742	0.250000	0.250000	0.250000	0.250000	
610000	-78.984054	1	6.191386	2.178922	11.053556	7.753997	0.250000	0.250000	0.250000	0.250000	
611000	-73.065280	1	8.947159	3.427341	0.330678	0.198709	0.428159	0.071841	0.428159	0.071841	
612000	-71.622872	1	3.779504	1.358493	0.200386	0.200063	0.375895	0.124105	0.375895	0.124105	
613000	-72.717520	1	7.450669	3.418334	0.090486	0.201297	0.070844	0.429156	0.070844	0.429156	
614000	-68.980255	1	0.169204	0.115256	0.276970	0.228865	0.243479	0.083220	0.501792	0.171510	
615000	-73.309206	1	10.438064	3.447265	0.376540	0.275434	0.337687	0.162313	0.337687	0.162313	
616000	-76.736859	1	16.060794	4.657094	0.236676	0.548101	0.125829	0.374171	0.125829	0.374171	
617000	-75.978184	1	0.067056	0.166320	5.525453	5.326881	0.014844	0.014844	0.485156	0.485156	
618000	-76.476545	1	13.292443	1.924475	0.307902	0.265055	0.330689	0.169311	0.330689	0.169311	
619000	-77.264415	1	12.060056	5.273851	0.908921	0.606274	0.251492	0.248508	0.251492	0.248508	
620000	-72.681485	1	15.662337	6.302699	0.276964	0.145450	0.476279	0.023721	0.476279	0.023721	
621000	-71.920389	1	7.623265	2.808037	0.148964	0.219102	0.223562	0.276438	0.223562	0.276438	
622000	-70.603941	1	0.495584	0.085112	0.266279	0.278130	0.538264	0.399746	0.035572	0.026418	
623000	-73.695998	1	18.693259	4.801195	0.083208	0.328860	0.014117	0.485883	0.014117	0.485883	
624000	-81.690053	1	2.467464	1.223905	12.098217	15.017775	0.249998	0.249998	0.250002	0.250002	
625000	-80.465997	1	7.431017	1.560548	24.993534	16.446543	0.250000	0.250000	0.250000	0.250000	
626000	-73.626251	1	25.246705	5.692952	0.303521	0.286755	0.299716	0.200284	0.299716	0.200284	
627000	-74.055008	1	11.118508	6.130292	0.204419	0.335584	0.150576	0.349424	0.150576	0.349424	
628000	-72.330598	1	4.595476	1.775229	0.006136	0.204616	0.000101	0.499899	0.000101	0.499899	
629000	-72.223359	1	1.018717	0.360059	0.371332	0.407953	0.236699	0.262140	0.237801	0.263361	
630000	-70.074664	1	0.311497	0.201184	0.356201	0.359227	0.186802	0.176811	0.326936	0.309450	
631000	-71.185733	1	1.065629	0.467420	0.054658	0.235208	0.007586	0.487694	0.007730	0.496989	
632000	-73.225806	1	5.527076	2.669842	0.212311	0.327683	0.167728	0.332272	0.167728	0.332272	
633000	-70.136875	1	0.471210	0.083863	0.111646	0.213734	0.218360	0.724840	0.013150	0.043650	
634000	-79.043860	1	21.951452	5.184117	1.723287	1.162865	0.249982	0.250018	0.249982	0.250018	
635000	-79.217801	1	9.726554	3.898190	10.496046	8.643449	0.250000	0.250000	0.250000	0.250000	
636000	-79.199254	1	30.415599	12.139707	16.282439	13.252900	0.250000	0.250000	0.250000	0.250000	
637000	-79.146072	1	13.435861	5.243573	16.731000	13.463840	0.250000	0.250000	0.250000	0.250000	
638000	-79.802680	1	19.793229	9.748361	17.190564	11.787479	0.250000	0.250000	0.250000	0.250000	
639000	-79.766241	1	3.513573	1.258967	3.688894	3.925632	0.250000	0.250000	0.250000	0.250000	
640000	-78.398862	1	1.076084	0.240552	9.276334	7.619674	0.259713	0.259713	0.240287	0.240287	
641000	-72.552602	1	5.560397	2.060656	0.094752	0.170785	0.175030	0.324970	0.175030	0.324970	
642000	-76.049974	1	3.199592	0.483043	0.362812	0.326816	0.283310	0.216690	0.283310	0.216690	
643000	-69.719677	1	0.776830	0.240845	0.193459	0.148420	0.490936	0.037405	0.438266	0.033392	
644000	-74.036517	1	0.811494	0.567629	0.320936	0.183322	0.427473	0.052675	0.462822	0.057031	
645000	-81.522793	1	23.751793	9.359254	27.949994	11.769431	0.250000	0.250000	0.250000	0.250000	
646000	-79.436672	1	24.756788	11.219007	13.782886	10.136960	0.250000	0.250000	0.250000	0.250000	
647000	-84.506298	1	8.443113	1.547711	10.218047	14.263256	0.250000	0.250000	0.250000	0.250000	
648000	-79.154088	1	3.134269	1.285782	13.708451	8.588478	0.250000	0.250000	0.250000	0.250000	
649000	-71.948786	1	19.778841	7.571544	0.157364	0.222216	0.237922	0.262078	0.237922	0.262078	
650000	-73.171846	1	8.746091	2.612990	0.181457	0.354765	0.107352	0.392648	0.107352	0.392648	
651000	-72.121573	1	4.755571	1.308463	0.198321	0.103105	0.493153	0.006847	0.493153	0.006847	
652000	-72.089515	1	12.811891	4.116253	0.117131	0.235800	0.093339	0.406661	0.093339	0.406661	
653000	-73.001946	1	22.093321	7.977399	0.275714	0.360103	0.209221	0.290779	0.209221	0.290779	
654000	-71.862368	1	8.472007	2.581009	0.194477	0.116214	0.488508	0.011492	0.488508	0.011492	
655000	-72.356598	1	29.114999	11.347252	0.052671	0.206835	0.008994	0.491006	0.008994	0.491006	
656000	-69.401466	1	0.317228	0.045077	0.141606	0.171275	0.728407	0.266995	0.003365	0.001233	
657000	-75.603154	1	0.287422	0.161242	5.673477	4.779545	0.221878	0.221878	0.278122	0.278122	
658000	-80.098134	1	6.658908	1.488055	7.355549	5.948966	0.250000	0.250000	0.250000	0.250000	
659000	-73.973367	1	15.699043	4.298740	0.101414	0.048602	0.499375	0.000625	0.499375	0.000625	
660000	-72.652819	1	1.214168	0.600500	0.299655	0.349805	0.233113	0.264389	0.235454	0.267044	
661000	-73.448308	1	2.540555	1.393432	0.136239	0.298888	0.072566	0.427432	0.072567	0.427435	
662000	-77.351699	1	8.564850	4.511759	0.761887	0.625185	0.249531	0.250469	0.249531	0.250469	
663000	-73.259960	1	9.014638	3.160605	0.343293	0.367269	0.246335	0.253665	0.246335	0.253665	
664000	-76.528090	1	39.316642	14.640106	0.789012	0.686925	0.248595	0.251405	0.248595	0.251405	
665000	-73.079814	1	19.365945	9.903082	0.098234	0.214544	0.073363	0.426637	0.073363	0.426637	
666000	-71.817524	1	8.551856	3.240742	0.155099	0.159512	0.423188	0.076812	0.423188	0.076812	
667000	-68.634241	1	0.191660	0.093874	0.170366	0.132172	0.624716	0.032295	0.326129	0.016859	
668000	-72.341654	1	6.015777	2.475680	0.048852	0.236222	0.005724	0.494276	0.005724	0.494276	
669000	-74.025114	1	14.727955	5.418317	0.345125	0.441901	0.214280	0.285720	0.214280	0.285720	
670000	-76.045514	1	0.104017	0.189685	19.612557	12.117382	0.023751	0.023751	0.476249	0.476249	
671000	-73.211071	1	17.333703	5.500903	0.091429	0.105703	0.466701	0.033299	0.466701	0.033299	
672000	-73.187977	1	9.512569	2.999523	0.320470	0.163119	0.464277	0.035723	0.464277	0.035723	
673000	-72.902874	1	24.749166	12.135267	0.246538	0.137133	0.480355	0.019645	0.480355	0.019645	
674000	-72.648242	1	22.059537	9.671473	0.257627	0.286275	0.267936	0.232064	0.267936	0.232064	
675000	-72.446557	1	10.324994	3.953990	0.265738	0.293245	0.265668	0.234332	0.265668	0.234332	
676000	-78.868727	1	8.720567	1.788323	1.095050	0.770791	0.249925	0.250075	0.249925	0.250075	
677000	-79.063544	1	9.394518	3.643674	9.289152	6.886236	0.250000	0.250000	0.250000	0.250000	
678000	-68.294171	1	0.330745	0.141403	0.157585	0.155370	0.539160	0.080455	0.330993	0.049392	
679000	-72.191041	1	14.987284	6.924159	0.197321	0.154864	0.458019	0.041981	0.458019	0.041981	
680000	-79.304422	1	27.796609	11.212405	6.612746	5.675748	0.250000	0.250000	0.250000	0.250000	
681000	-72.313213	1	3.443618	0.868135	0.199078	0.262390	0.233672	0.266328	0.233672	0.266328	
682000	-72.460477	1	30.233174	9.583434	0.173251	0.305997	0.128561	0.371439	0.128561	0.371439	
683000	-72.064479	1	10.878145	3.552068	0.128008	0.198043	0.221538	0.278462	0.221538	0.278462	
684000	-76.420775	1	0.252547	0.058988	19.896103	18.330878	0.490764	0.490764	0.009236	0.009236	
685000	-69.649441	1	0.354705	0.181702	0.095142	0.109076	0.446024	0.034053	0.483044	0.036879	
686000	-72.410272	1	5.548679	1.335581	0.205610	0.162641	0.450466	0.049534	0.450466	0.049534	
687000	-78.983232	1	12.088062	4.190733	6.315262	4.827873	0.250000	0.250000	0.250000	0.250000	
688000	-72.337834	1	11.167453	5.348450	0.200500	0.155576	0.458105	0.041895	0.458105	0.041895	
689000	-69.964054	1	0.895415	0.280488	0.175622	0.149473	0.466671	0.043802	0.447521	0.042005	
690000	-68.893839	1	0.102685	0.198281	0.232084	0.217034	0.033017	0.011883	0.702329	0.252770	
691000	-72.843918	1	21.207499	10.772319	0.239467	0.188324	0.424325	0.075675	0.424325	0.075675	
692000	-79.127403	1	4.222704	1.189125	18.037040	12.752594	0.250000	0.250000	0.250000	0.250000	
693000	-73.140146	1	4.933068	1.323190	0.051644	0.297639	0.004972	0.495028	0.004972	0.495028	
694000	-71.692219	1	2.491083	0.698655	0.138717	0.096894	0.492490	0.007501	0.492509	0.007501	
695000	-73.305012	1	8.592476	3.050423	0.346765	0.371161	0.245537	0.254463	0.245537	0.254463	
696000	-72.513975	1	1.431597	0.258950	0.134562	0.119907	0.482156	0.023644	0.471098	0.023102	
697000	-72.095886	1	32.240883	13.944304	0.156105	0.171398	0.393207	0.106793	0.393207	0.106793	
698000	-75.944133	1	14.981584	7.635047	0.017750	0.365211	0.000568	0.499432	0.000568	0.499432	
699000	-71.977919	1	11.184863	3.388836	0.196362	0.105586	0.492404	0.007596	0.492404	0.007596	
700000	-71.675141	1	2.252710	0.559521	0.185350	0.108040	0.491245	0.008741	0.491273	0.008741	
701000	-72.404380	1	11.930552	4.629884	0.140862	0.291545	0.085035	0.414965	0.085035	0.414965	
702000	-72.037305	1	2.848696	1.122614	0.056036	0.247258	0.007513	0.492486	0.007513	0.492488	
703000	-72.505291	1	5.550549	1.776300	0.246444	0.318140	0.217951	0.282049	0.217951	0.282049	
704000	-74.147723	1	39.002089	20.933126	0.266113	0.100952	0.494132	0.005868	0.494132	0.005868	
705000	-76.567578	1	0.219786	0.036566	5.109992	3.603676	0.498617	0.498617	0.001383	0.001383	
706000	-72.706531	1	23.461209	7.455744	0.003646	0.263427	0.000030	0.499970	0.000030	0.499970	
707000	-73.586937	1	5.148970	2.688488	0.097593	0.165175	0.217829	0.282171	0.217829	0.282171	
708000	-82.846444	1	1.695642	1.112690	42.725131	19.459121	0.249951	0.249951	0.250049	0.250049	
709000	-83.284344	1	4.222216	2.624377	9.016168	11.164817	0.250000	0.250000	0.250000	0.250000	
710000	-74.460974	1	8.332000	4.775621	0.201574	0.347735	0.138174	0.361826	0.138174	0.361826	
711000	-68.743839	1	0.431066	0.198810	0.228931	0.180504	0.440278	0.068554	0.424994	0.066174	
712000	-71.933431	1	11.649642	4.391437	0.209382	0.233719	0.308491	0.191509	0.308491	0.191509	
713000	-74.242659	1	20.394698	4.528649	0.360899	0.265605	0.346204	0.153796	0.346204	0.153796	
714000	-68.818749	1	0.266960	0.151417	0.038894	0.200701	0.003784	0.438877	0.004765	0.552574	
715000	-73.879962	1	6.133425	2.932716	0.002791	0.296039	0.000016	0.499984	0.000016	0.499984	
716000	-72.703135	1	2.267354	1.044281	0.292315	0.308258	0.267609	0.232378	0.267623	0.232390	
717000	-72.054528	1	14.977941	5.315801	0.182975	0.084542	0.496740	0.003260	0.496740	0.003260	
718000	-79.483611	1	14.470308	4.474574	13.703782	8.068547	0.250000	0.250000	0.250000	0.250000	
719000	-74.529493	1	25.300137	13.069257	0.236714	0.398392	0.152289	0.347711	0.152289	0.347711	
720000	-82.912431	1	12.561640	5.011636	0.657785	1.293362	0.247692	0.252308	0.247692	0.252308	
721000	-80.501644	1	5.650135	2.391555	16.719117	18.384908	0.250000	0.250000	0.250000	0.250000	
722000	-72.023536	1	5.501821	2.076760	0.130433	0.191502	0.254726	0.245274	0.254726	0.245274	
723000	-72.603453	1	23.611051	11.303988	0.167732	0.249527	0.197734	0.302266	0.197734	0.302266	
724000	-72.127856	1	4.865729	1.746964	0.175368	0.074655	0.497920	0.002080	0.497920	0.002080	
725000	-71.735296	1	22.967877	7.202721	0.190755	0.148310	0.463982	0.036018	0.463982	0.036018	
726000	-72.080435	1	13.172316	5.411203	0.198928	0.241226	0.276480	0.223520	0.276480	0.223520	
727000	-72.992627	1	9.782492	2.607048	0.282715	0.312751	0.256010	0.243990	0.256010	0.243990	
728000	-72.505596	1	10.753222	3.682701	0.041068	0.188657	0.005496	0.494504	0.005496	0.494504	
729000	-72.998872	1	9.530516	2.230394	0.187912	0.278857	0.186781	0.313219	0.186781	0.313219	
730000	-72.175743	1	31.237670	9.260201	0.124027	0.222716	0.136574	0.363426	0.136574	0.363426	
731000	-72.875122	1	2.364377	0.784261	0.362238	0.221431	0.402308	0.097677	0.402332	0.097683	
732000	-72.511965	1	9.117999	2.138588	0.179118	0.144099	0.465369	0.034631	0.465369	0.034631	
733000	-71.849359	1	7.748801	2.265108	0.169475	0.154787	0.445407	0.054593	0.445407	0.054593	
734000	-75.603316	1	0.104381	0.159465	18.427095	11.604867	0.028303	0.028303	0.471697	0.471697	
735000	-73.685079	1	8.111341	3.697297	0.089451	0.108540	0.457416	0.042584	0.457416	0.042584	
736000	-68.400852	1	0.190962	0.145114	0.145064	0.220377	0.105203	0.147072	0.311814	0.435911	
737000	-80.287044	1	27.379242	6.484967	15.068622	14.089796	0.250000	0.250000	0.250000	0.250000	
738000	-72.570369	1	17.326928	4.513038	0.111975	0.213410	0.117547	0.382453	0.117547	0.382453	
739000	-69.164788	1	0.537217	0.250212	0.208274	0.179609	0.410755	0.072908	0.438503	0.077834	
740000	-73.489193	1	29.840217	15.136098	0.081854	0.178440	0.084341	0.415659	0.084341	0.415659	
741000	-73.239785	1	36.705803	11.772310	0.316491	0.371551	0.229962	0.270038	0.229962	0.270038	
