Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run2/Independent/aut_dom.bttrees
Data File Name:                  Bayestraits/run2/Independent/aut_dom.btdata
Log File Name:                   Bayestraits/run2/Independent/aut_dom.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4061972766
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run2/Independent/aut_dom.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       67
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
487000	-85.324253	1	13.995055	25.903705	1.266246	0.755802	0.250111	0.249889	0.250111	0.249889	
488000	-79.520482	1	1.417359	2.562458	0.173603	0.305142	0.129949	0.370049	0.129950	0.370052	
489000	-81.683915	1	4.591118	9.373478	0.364352	0.141293	0.478493	0.021507	0.478493	0.021507	
490000	-79.600492	1	3.829383	7.478947	0.272660	0.274332	0.297321	0.202679	0.297321	0.202679	
491000	-81.321654	1	6.913345	7.873572	0.211553	0.279494	0.224160	0.275840	0.224160	0.275840	
492000	-81.115645	1	1.938256	5.296455	0.099537	0.097237	0.484661	0.015339	0.484661	0.015339	
493000	-79.754986	1	3.257447	5.346148	0.287388	0.201969	0.417813	0.082187	0.417813	0.082187	
494000	-79.935827	1	10.747997	16.941999	0.243313	0.310540	0.222891	0.277109	0.222891	0.277109	
495000	-81.409854	1	4.500579	12.239748	0.021098	0.297406	0.000840	0.499160	0.000840	0.499160	
496000	-86.859797	1	4.143881	11.296425	0.320202	0.694848	0.183706	0.316294	0.183706	0.316294	
497000	-79.080381	1	2.405127	4.182887	0.221532	0.143007	0.474582	0.025418	0.474582	0.025418	
498000	-80.242474	1	2.037931	3.910730	0.355431	0.295878	0.310262	0.189738	0.310262	0.189738	
499000	-81.699371	1	20.175854	21.548993	0.199349	0.254390	0.249459	0.250541	0.249459	0.250541	
500000	-80.232596	1	4.328653	9.209624	0.098396	0.316869	0.023889	0.476111	0.023889	0.476111	
501000	-83.446801	1	16.023337	21.727622	0.438900	0.176699	0.449718	0.050282	0.449718	0.050282	
502000	-79.446907	1	3.687930	5.668198	0.203500	0.243481	0.278692	0.221308	0.278692	0.221308	
503000	-80.799322	1	4.874077	6.268113	0.046363	0.270098	0.004305	0.495695	0.004305	0.495695	
504000	-82.614840	1	12.907903	29.109729	0.157197	0.445086	0.058194	0.441806	0.058194	0.441806	
505000	-79.171390	1	0.393001	0.415324	0.178475	0.143863	0.565055	0.041957	0.365824	0.027164	
506000	-78.967256	1	4.328922	8.661887	0.168065	0.139596	0.466959	0.033041	0.466959	0.033041	
507000	-81.343759	1	6.621563	9.369171	0.373746	0.227743	0.395233	0.104767	0.395233	0.104767	
508000	-81.835354	1	8.427265	21.000397	0.372924	0.177729	0.451475	0.048525	0.451475	0.048525	
509000	-86.310486	1	7.895418	14.169133	5.371648	3.565202	0.250000	0.250000	0.250000	0.250000	
510000	-79.098769	1	3.483950	5.805527	0.181215	0.198669	0.355401	0.144599	0.355401	0.144599	
511000	-79.707764	1	10.168913	18.092568	0.190239	0.070687	0.498339	0.001661	0.498339	0.001661	
512000	-86.323062	1	6.027480	11.299107	13.381345	10.713076	0.250000	0.250000	0.250000	0.250000	
513000	-82.176783	1	7.136313	13.441902	0.521667	0.496041	0.246876	0.253124	0.246876	0.253124	
514000	-79.278648	1	8.654034	15.194561	0.169483	0.084794	0.496554	0.003446	0.496554	0.003446	
515000	-79.954926	1	3.303137	5.825005	0.106885	0.082392	0.494644	0.005356	0.494644	0.005356	
516000	-82.171049	1	7.347772	12.526899	0.141685	0.024736	0.499938	0.000062	0.499938	0.000062	
517000	-79.652175	1	4.424587	6.974219	0.057328	0.224136	0.009601	0.490399	0.009601	0.490399	
518000	-78.976848	1	4.483359	7.941820	0.168392	0.116468	0.486419	0.013581	0.486419	0.013581	
519000	-80.675975	1	0.405320	0.555266	0.052874	0.141764	0.044774	0.474053	0.041525	0.439648	
520000	-88.540998	1	9.119968	15.459857	7.701613	9.535988	0.250000	0.250000	0.250000	0.250000	
521000	-79.407777	1	15.574176	29.684630	0.194007	0.279510	0.196395	0.303605	0.196395	0.303605	
522000	-81.902988	1	9.702646	15.152578	0.187874	0.428431	0.091360	0.408640	0.091360	0.408640	
523000	-79.145552	1	0.342598	0.420248	0.192878	0.266596	0.250994	0.331341	0.180019	0.237646	
524000	-80.595795	1	4.647814	11.579441	0.291259	0.326873	0.247938	0.252062	0.247938	0.252062	
525000	-80.950388	1	1.741965	3.751983	0.256670	0.406472	0.168000	0.332000	0.168000	0.332000	
526000	-80.686966	1	7.168015	8.606262	0.208737	0.235330	0.304053	0.195947	0.304053	0.195947	
527000	-82.613261	1	10.731701	12.690238	0.327814	0.418119	0.213650	0.286350	0.213650	0.286350	
528000	-80.185645	1	1.754234	2.176820	0.153328	0.232461	0.200420	0.299578	0.200422	0.299580	
529000	-79.266216	1	3.304029	7.446179	0.176420	0.191819	0.366882	0.133118	0.366882	0.133118	
530000	-80.520660	1	14.311011	17.277169	0.200990	0.196552	0.384560	0.115440	0.384560	0.115440	
531000	-81.605744	1	2.404301	3.703555	0.439125	0.430766	0.248306	0.251694	0.248306	0.251694	
532000	-88.568120	1	14.961403	16.712657	15.783383	13.738816	0.250000	0.250000	0.250000	0.250000	
533000	-80.345488	1	5.000996	9.771931	0.253921	0.367597	0.185049	0.314951	0.185049	0.314951	
534000	-79.150919	1	0.923208	1.521208	0.124581	0.187290	0.248735	0.251019	0.248980	0.251266	
535000	-83.281463	1	6.310905	10.589839	0.705798	0.538428	0.252784	0.247216	0.252784	0.247216	
536000	-81.009792	1	11.790257	23.023978	0.399218	0.393372	0.252613	0.247387	0.252613	0.247387	
537000	-80.117863	1	13.164662	22.233379	0.194677	0.338984	0.134708	0.365292	0.134708	0.365292	
538000	-79.344358	1	6.599715	15.270355	0.168983	0.176776	0.396829	0.103171	0.396829	0.103171	
539000	-79.699518	1	4.143522	6.835265	0.260048	0.287591	0.268288	0.231712	0.268288	0.231712	
540000	-85.195305	1	11.832298	21.317109	1.429782	1.174033	0.249939	0.250061	0.249939	0.250061	
541000	-80.595643	1	1.896057	3.011838	0.374460	0.328169	0.285800	0.214200	0.285800	0.214200	
542000	-80.085589	1	5.872700	11.251958	0.257259	0.099147	0.494518	0.005482	0.494518	0.005482	
543000	-79.695392	1	4.223191	10.483483	0.210214	0.219489	0.341698	0.158302	0.341698	0.158302	
544000	-85.997574	1	20.780028	18.784521	0.511883	0.379930	0.276936	0.223064	0.276936	0.223064	
545000	-90.065662	1	11.741766	19.191695	4.111568	5.956201	0.250000	0.250000	0.250000	0.250000	
546000	-80.148544	1	10.518567	13.989022	0.206327	0.103134	0.493292	0.006708	0.493292	0.006708	
547000	-79.184609	1	5.852229	10.823225	0.162829	0.236508	0.214940	0.285060	0.214940	0.285060	
548000	-81.543517	1	4.101979	11.435291	0.353203	0.335160	0.273085	0.226915	0.273085	0.226915	
549000	-80.170413	1	15.692719	20.680271	0.176203	0.087943	0.496117	0.003883	0.496117	0.003883	
550000	-83.401168	1	9.856677	8.877427	0.236637	0.177048	0.440260	0.059740	0.440260	0.059740	
551000	-79.825637	1	7.364704	16.454427	0.275621	0.266447	0.311161	0.188839	0.311161	0.188839	
552000	-79.168203	1	4.597998	7.326089	0.156934	0.123989	0.479488	0.020512	0.479488	0.020512	
553000	-79.767339	1	4.844766	7.423249	0.201106	0.288891	0.194507	0.305493	0.194507	0.305493	
554000	-79.612985	1	3.655756	9.179623	0.157634	0.137571	0.465339	0.034661	0.465339	0.034661	
555000	-79.886596	1	6.355452	11.524787	0.294013	0.173513	0.453688	0.046312	0.453688	0.046312	
556000	-87.277189	1	10.185569	16.597329	22.686988	23.145100	0.250000	0.250000	0.250000	0.250000	
557000	-87.023808	1	17.040748	23.338993	14.359063	10.915819	0.250000	0.250000	0.250000	0.250000	
558000	-88.932555	1	13.749933	15.141330	5.731233	3.267990	0.250000	0.250000	0.250000	0.250000	
559000	-86.744667	1	3.991594	7.517258	4.520592	4.346222	0.250000	0.250000	0.250000	0.250000	
560000	-80.111567	1	5.307635	11.958969	0.308941	0.234148	0.375960	0.124040	0.375960	0.124040	
561000	-84.283731	1	18.698927	16.301888	0.112304	0.112916	0.473758	0.026242	0.473758	0.026242	
562000	-80.276772	1	8.665548	24.204513	0.143985	0.107166	0.488525	0.011475	0.488525	0.011475	
563000	-79.263353	1	6.132550	12.941336	0.141278	0.144807	0.441688	0.058312	0.441688	0.058312	
564000	-80.963547	1	9.584762	13.686640	0.219623	0.061856	0.498959	0.001041	0.498959	0.001041	
565000	-80.079228	1	9.567496	16.701519	0.050004	0.292569	0.004705	0.495295	0.004705	0.495295	
566000	-79.996444	1	52.179528	89.631233	0.304551	0.305955	0.277699	0.222301	0.277699	0.222301	
567000	-79.701979	1	10.713216	20.503386	0.286820	0.275131	0.305623	0.194377	0.305623	0.194377	
568000	-81.376454	1	16.771977	27.616626	0.086617	0.366814	0.014022	0.485978	0.014022	0.485978	
569000	-81.947066	1	2.158970	4.622915	0.511631	0.358936	0.286607	0.213393	0.286607	0.213393	
570000	-79.537316	1	6.744840	10.647513	0.234130	0.130016	0.483797	0.016203	0.483797	0.016203	
571000	-83.277783	1	12.548451	21.634255	0.558693	0.629444	0.239755	0.260245	0.239755	0.260245	
572000	-82.410328	1	6.446561	17.717973	0.208559	0.420859	0.115246	0.384754	0.115246	0.384754	
573000	-79.817910	1	14.953701	23.995387	0.276630	0.172300	0.453391	0.046609	0.453391	0.046609	
574000	-81.106121	1	10.201861	11.939260	0.249303	0.148671	0.472675	0.027325	0.472675	0.027325	
575000	-79.379804	1	14.973361	30.196741	0.110321	0.231800	0.081530	0.418470	0.081530	0.418470	
576000	-86.399391	1	7.981090	16.987889	24.228469	18.304757	0.250000	0.250000	0.250000	0.250000	
577000	-91.294933	1	4.942188	21.670883	17.701917	14.859795	0.250000	0.250000	0.250000	0.250000	
578000	-80.112387	1	3.744351	5.184417	0.124620	0.272559	0.070969	0.429031	0.070969	0.429031	
579000	-80.309272	1	4.929867	12.607321	0.268481	0.158109	0.466355	0.033645	0.466355	0.033645	
580000	-80.420542	1	6.671148	10.104794	0.316010	0.320133	0.269493	0.230507	0.269493	0.230507	
581000	-82.031354	1	5.977655	6.361186	0.280010	0.220642	0.387275	0.112725	0.387275	0.112725	
582000	-79.240801	1	8.985987	18.734068	0.222017	0.219118	0.354793	0.145207	0.354793	0.145207	
583000	-80.313667	1	7.093301	17.120307	0.017692	0.185818	0.000891	0.499109	0.000891	0.499109	
584000	-79.517590	1	18.427177	32.566000	0.081630	0.260049	0.020136	0.479864	0.020136	0.479864	
585000	-79.473661	1	6.682190	12.766332	0.153582	0.072229	0.498028	0.001972	0.498028	0.001972	
586000	-79.357933	1	11.586851	25.078967	0.199586	0.245658	0.267891	0.232109	0.267891	0.232109	
587000	-84.635377	1	10.421457	36.952874	0.509418	0.390045	0.272625	0.227375	0.272625	0.227375	
588000	-79.048986	1	1.990132	4.057088	0.178890	0.208629	0.324244	0.175756	0.324244	0.175756	
589000	-80.349061	1	6.378280	14.087521	0.081498	0.163183	0.129722	0.370278	0.129722	0.370278	
590000	-80.144421	1	6.405409	9.473549	0.040521	0.191656	0.005141	0.494859	0.005141	0.494859	
591000	-82.364566	1	0.977735	1.038817	0.411213	0.359173	0.273711	0.226638	0.273329	0.226322	
592000	-80.644334	1	12.898560	20.718007	0.360535	0.338269	0.273332	0.226668	0.273332	0.226668	
593000	-81.366253	1	11.712080	17.911436	0.423972	0.301018	0.318864	0.181136	0.318864	0.181136	
594000	-87.278156	1	2.218525	4.367372	9.537350	4.867262	0.250000	0.250000	0.250000	0.250000	
595000	-81.866952	1	0.431411	0.854834	0.030495	0.371116	0.001522	0.483048	0.001618	0.513812	
596000	-88.165200	1	8.280144	22.414584	6.464106	3.369638	0.250000	0.250000	0.250000	0.250000	
597000	-86.862870	1	6.243222	14.273010	8.543648	7.635845	0.250000	0.250000	0.250000	0.250000	
598000	-80.994265	1	3.896534	11.891702	0.122801	0.228947	0.120181	0.379819	0.120181	0.379819	
599000	-86.907359	1	7.857664	11.084650	12.972991	10.159962	0.250000	0.250000	0.250000	0.250000	
600000	-81.108594	1	4.650576	9.559255	0.025912	0.327312	0.001193	0.498807	0.001193	0.498807	
601000	-80.362984	1	3.123547	5.564681	0.289163	0.369968	0.213137	0.286863	0.213137	0.286863	
602000	-80.231536	1	5.908608	14.766403	0.008722	0.204738	0.000200	0.499800	0.000200	0.499800	
603000	-79.522147	1	4.400602	10.222676	0.150978	0.222018	0.221105	0.278895	0.221105	0.278895	
604000	-79.338103	1	14.789629	22.716390	0.188948	0.203672	0.353292	0.146708	0.353292	0.146708	
605000	-79.375068	1	14.565534	29.390639	0.211794	0.101620	0.493751	0.006249	0.493751	0.006249	
606000	-79.102378	1	5.686337	11.793792	0.197155	0.195265	0.383708	0.116292	0.383708	0.116292	
607000	-79.353760	1	5.219495	10.656762	0.191975	0.089844	0.495970	0.004030	0.495970	0.004030	
608000	-79.447637	1	9.121667	16.551253	0.238567	0.274350	0.266687	0.233313	0.266687	0.233313	
609000	-82.944781	1	3.044160	8.982161	0.379711	0.170681	0.457607	0.042393	0.457607	0.042393	
610000	-79.143881	1	6.437815	13.219153	0.158426	0.183121	0.362092	0.137908	0.362092	0.137908	
611000	-80.768806	1	2.983445	5.728082	0.326477	0.140797	0.479382	0.020618	0.479382	0.020618	
612000	-80.622482	1	4.708665	9.256228	0.311593	0.132814	0.483506	0.016494	0.483506	0.016494	
613000	-80.995356	1	14.226248	26.129575	0.408635	0.270208	0.347761	0.152239	0.347761	0.152239	
614000	-79.694790	1	7.722826	11.165329	0.186957	0.094862	0.494936	0.005064	0.494936	0.005064	
615000	-79.504430	1	3.983685	8.593696	0.127022	0.103423	0.487967	0.012033	0.487967	0.012033	
616000	-78.869515	1	0.605577	1.202454	0.147561	0.165665	0.393791	0.103438	0.398181	0.104591	
617000	-80.252064	1	1.337818	3.532157	0.061157	0.224067	0.011646	0.488354	0.011646	0.488354	
618000	-79.741885	1	4.047497	7.657446	0.173593	0.063579	0.498828	0.001172	0.498828	0.001172	
619000	-82.479291	1	2.742724	6.400653	0.324527	0.501251	0.190988	0.309012	0.190988	0.309012	
620000	-79.724805	1	11.357292	24.724068	0.235500	0.292795	0.236118	0.263882	0.236118	0.263882	
621000	-79.984563	1	7.581806	17.969105	0.279967	0.210155	0.403779	0.096221	0.403779	0.096221	
622000	-84.048638	1	1.538469	3.175307	0.786186	0.763209	0.247731	0.252269	0.247731	0.252269	
623000	-79.129641	1	4.307709	7.013885	0.173102	0.179565	0.394855	0.105145	0.394855	0.105145	
624000	-79.203744	1	12.343472	20.608393	0.205162	0.220019	0.334393	0.165607	0.334393	0.165607	
625000	-79.470470	1	6.626321	13.345660	0.265342	0.205658	0.406057	0.093943	0.406057	0.093943	
626000	-80.069554	1	5.494851	7.211213	0.194362	0.106038	0.492215	0.007785	0.492215	0.007785	
627000	-79.588797	1	4.705992	6.615007	0.192261	0.181225	0.410506	0.089494	0.410506	0.089494	
628000	-79.447745	1	6.484978	10.269079	0.242658	0.177160	0.441743	0.058257	0.441743	0.058257	
629000	-79.555917	1	0.583494	0.803175	0.187684	0.065622	0.500064	0.001287	0.497370	0.001280	
630000	-82.255182	1	1.846710	6.914560	0.187045	0.128337	0.481303	0.018697	0.481303	0.018697	
631000	-79.974533	1	6.141510	8.965340	0.270838	0.249268	0.335406	0.164594	0.335406	0.164594	
632000	-80.729705	1	4.305478	9.565302	0.156979	0.359647	0.073805	0.426195	0.073805	0.426195	
633000	-79.690737	1	21.027085	43.196458	0.278007	0.271289	0.305513	0.194487	0.305513	0.194487	
634000	-79.624915	1	2.502802	4.844962	0.061391	0.194309	0.017986	0.482014	0.017986	0.482014	
635000	-79.755754	1	7.895995	11.008416	0.154038	0.176375	0.374826	0.125174	0.374826	0.125174	
636000	-79.421026	1	6.102547	12.279689	0.111879	0.253523	0.062580	0.437420	0.062580	0.437420	
637000	-82.739509	1	8.784812	10.548548	0.370705	0.434055	0.227531	0.272469	0.227531	0.272469	
638000	-86.602372	1	14.871518	32.272270	26.558279	16.925953	0.250000	0.250000	0.250000	0.250000	
639000	-86.453090	1	7.071305	15.036458	5.022381	3.248202	0.250000	0.250000	0.250000	0.250000	
640000	-86.742050	1	0.507104	0.850796	43.175236	22.275923	0.247190	0.247190	0.252810	0.252810	
641000	-80.957896	1	12.242921	22.791238	0.417541	0.349948	0.280534	0.219466	0.280534	0.219466	
642000	-79.455587	1	3.974371	7.844427	0.266330	0.197484	0.419059	0.080941	0.419059	0.080941	
643000	-78.856346	1	1.792353	3.228940	0.174872	0.117315	0.486610	0.013390	0.486610	0.013390	
644000	-80.911275	1	2.137199	4.040641	0.229663	0.053224	0.499357	0.000643	0.499357	0.000643	
645000	-81.280313	1	7.047081	8.248025	0.126090	0.285264	0.064833	0.435167	0.064833	0.435167	
646000	-80.119898	1	4.078477	10.918220	0.172809	0.089055	0.495866	0.004134	0.495866	0.004134	
647000	-81.100470	1	10.840332	12.704773	0.262328	0.215835	0.387976	0.112024	0.387976	0.112024	
648000	-79.709972	1	4.801678	12.198774	0.171600	0.188297	0.369352	0.130648	0.369352	0.130648	
649000	-79.349523	1	14.995110	24.026782	0.160739	0.229464	0.227195	0.272805	0.227195	0.272805	
650000	-81.011012	1	1.500276	3.339026	0.215769	0.050272	0.499469	0.000530	0.499470	0.000530	
651000	-82.331318	1	2.125097	3.921447	0.577863	0.489053	0.252940	0.247060	0.252940	0.247060	
652000	-79.643070	1	2.990435	5.863290	0.219051	0.087435	0.496510	0.003490	0.496510	0.003490	
653000	-86.770299	1	5.820727	10.238914	3.783676	3.679842	0.250000	0.250000	0.250000	0.250000	
654000	-86.980349	1	11.097761	25.429761	17.336921	10.188717	0.250000	0.250000	0.250000	0.250000	
655000	-83.489671	1	3.167361	5.463700	0.404525	0.612801	0.214100	0.285900	0.214100	0.285900	
656000	-81.110323	1	4.670053	8.440546	0.429954	0.306586	0.314695	0.185305	0.314695	0.185305	
657000	-79.676880	1	13.072474	24.073558	0.287747	0.264931	0.320884	0.179116	0.320884	0.179116	
658000	-85.598831	1	14.431624	26.242569	1.909238	1.550144	0.249996	0.250004	0.249996	0.250004	
659000	-79.474467	1	0.975758	1.489298	0.268491	0.165391	0.459460	0.040345	0.459818	0.040377	
660000	-80.701044	1	3.610370	4.539789	0.249372	0.286886	0.259227	0.240773	0.259227	0.240773	
661000	-79.613159	1	0.936894	1.936720	0.262179	0.134506	0.482239	0.017667	0.482420	0.017674	
662000	-79.369523	1	6.989427	10.578240	0.178393	0.195208	0.360569	0.139431	0.360569	0.139431	
663000	-79.366199	1	3.858346	6.526753	0.224963	0.117116	0.489250	0.010750	0.489250	0.010750	
664000	-86.319873	1	2.742006	4.881872	10.452428	6.918262	0.250000	0.250000	0.250000	0.250000	
665000	-87.016512	1	4.022270	5.502392	17.654636	12.148243	0.250000	0.250000	0.250000	0.250000	
666000	-86.236114	1	1.015877	1.921695	7.689052	6.527867	0.249966	0.249966	0.250034	0.250034	
667000	-87.463750	1	9.093848	21.686846	21.067244	11.381571	0.250000	0.250000	0.250000	0.250000	
668000	-85.542250	1	1.155632	1.831613	1.759521	1.119180	0.249961	0.249993	0.250007	0.250039	
669000	-83.657362	1	10.495078	17.000278	0.355703	0.593721	0.198033	0.301967	0.198033	0.301967	
670000	-81.102240	1	2.613532	5.389209	0.307898	0.104309	0.493189	0.006811	0.493189	0.006811	
671000	-80.576462	1	11.856006	18.220547	0.041907	0.165743	0.008078	0.491922	0.008078	0.491922	
672000	-79.489179	1	6.500339	14.037528	0.162939	0.266087	0.157379	0.342621	0.157379	0.342621	
673000	-80.141998	1	9.889612	14.006275	0.278459	0.230681	0.370305	0.129695	0.370305	0.129695	
674000	-79.638375	1	2.445431	3.974418	0.173144	0.297194	0.137082	0.362918	0.137082	0.362918	
675000	-79.194751	1	5.116875	9.910192	0.180814	0.243900	0.237806	0.262194	0.237806	0.262194	
676000	-86.963394	1	5.142267	12.325426	5.495741	4.892118	0.250000	0.250000	0.250000	0.250000	
677000	-81.051783	1	6.133716	6.891691	0.202264	0.199566	0.378952	0.121048	0.378952	0.121048	
678000	-87.506883	1	14.684242	18.914720	3.401160	3.106057	0.250000	0.250000	0.250000	0.250000	
679000	-82.053337	1	14.688182	16.698686	0.236923	0.080502	0.497421	0.002579	0.497421	0.002579	
680000	-80.380124	1	7.901538	19.401649	0.299773	0.289601	0.294096	0.205904	0.294096	0.205904	
681000	-79.745887	1	11.240439	24.967195	0.245194	0.123514	0.487153	0.012847	0.487153	0.012847	
682000	-88.660392	1	6.632975	12.966918	3.648895	4.681054	0.250000	0.250000	0.250000	0.250000	
683000	-80.974510	1	4.528487	11.114097	0.346895	0.213260	0.411411	0.088589	0.411411	0.088589	
684000	-80.454231	1	4.327595	5.564713	0.154645	0.075058	0.497725	0.002275	0.497725	0.002275	
685000	-79.987327	1	5.913373	15.694452	0.191652	0.223066	0.307671	0.192329	0.307671	0.192329	
686000	-84.234040	1	10.448339	12.288224	0.600223	0.497892	0.253066	0.246934	0.253066	0.246934	
687000	-78.992024	1	4.318320	8.321178	0.172215	0.110097	0.489795	0.010205	0.489795	0.010205	
688000	-79.792439	1	8.204419	11.798768	0.163013	0.254255	0.177781	0.322219	0.177781	0.322219	
689000	-79.510912	1	4.902627	7.376903	0.145348	0.175680	0.359220	0.140780	0.359220	0.140780	
690000	-80.704931	1	3.811066	10.638157	0.108835	0.277836	0.043557	0.456443	0.043557	0.456443	
691000	-79.902154	1	3.310873	6.458288	0.266086	0.119495	0.488945	0.011055	0.488945	0.011055	
692000	-79.441553	1	12.913661	23.092728	0.090007	0.252184	0.030191	0.469809	0.030191	0.469809	
693000	-83.596646	1	3.134726	8.482106	0.614702	0.482763	0.255909	0.244091	0.255909	0.244091	
694000	-78.983012	1	16.916412	33.845444	0.194669	0.150398	0.462664	0.037336	0.462664	0.037336	
695000	-80.844251	1	1.302373	3.164112	0.160255	0.046011	0.499594	0.000406	0.499595	0.000406	
696000	-79.991831	1	10.617857	19.938495	0.155330	0.326679	0.085508	0.414492	0.085508	0.414492	
697000	-79.866928	1	10.866533	20.107332	0.298403	0.298086	0.283028	0.216972	0.283028	0.216972	
698000	-80.574655	1	0.210062	0.563520	0.024648	0.223272	0.000899	0.317654	0.001922	0.679525	
699000	-80.996431	1	6.073401	15.096444	0.318317	0.159064	0.467466	0.032534	0.467466	0.032534	
700000	-79.118149	1	1.692266	3.204833	0.241530	0.198712	0.407923	0.092077	0.407923	0.092077	
701000	-86.501097	1	5.401179	10.146829	7.847250	4.845736	0.250000	0.250000	0.250000	0.250000	
702000	-79.962773	1	6.590456	16.576130	0.121949	0.209065	0.163575	0.336425	0.163575	0.336425	
703000	-79.395055	1	1.913414	3.013912	0.223973	0.261262	0.271811	0.228189	0.271811	0.228189	
704000	-79.845023	1	13.666519	23.213540	0.037788	0.188773	0.004436	0.495564	0.004436	0.495564	
705000	-81.105683	1	4.628713	5.150218	0.198709	0.204336	0.363957	0.136043	0.363957	0.136043	
706000	-80.862584	1	4.875848	12.945273	0.103981	0.092996	0.489359	0.010641	0.489359	0.010641	
707000	-78.996594	1	14.470590	25.511073	0.195224	0.171331	0.431970	0.068030	0.431970	0.068030	
708000	-81.243499	1	12.660150	28.308028	0.306509	0.420769	0.200256	0.299744	0.200256	0.299744	
709000	-82.476946	1	0.991031	1.359261	0.564860	0.404344	0.270920	0.228893	0.271123	0.229065	
710000	-81.056965	1	4.429589	6.301480	0.284050	0.381415	0.202627	0.297373	0.202627	0.297373	
711000	-80.043043	1	1.982232	2.881414	0.007146	0.192623	0.000144	0.499856	0.000144	0.499856	
712000	-79.063756	1	1.623694	3.361534	0.196119	0.214495	0.335793	0.164207	0.335793	0.164207	
713000	-79.705159	1	4.201004	6.167736	0.229167	0.250435	0.298095	0.201905	0.298095	0.201905	
714000	-81.337516	1	5.623749	6.632411	0.263095	0.301736	0.252708	0.247292	0.252708	0.247292	
715000	-82.352614	1	10.845304	39.762203	0.147131	0.234283	0.179271	0.320729	0.179271	0.320729	
716000	-79.301851	1	1.330328	2.008429	0.218515	0.245340	0.295540	0.204445	0.295557	0.204458	
717000	-79.886479	1	7.497690	12.333846	0.291407	0.284625	0.295533	0.204467	0.295533	0.204467	
718000	-79.322586	1	6.968247	11.373165	0.187052	0.095314	0.494839	0.005161	0.494839	0.005161	
719000	-87.828461	1	1.475711	1.916455	6.015879	6.205389	0.249995	0.249995	0.250005	0.250005	
720000	-81.512080	1	3.164653	6.025003	0.372264	0.463833	0.219898	0.280102	0.219898	0.280102	
721000	-83.611032	1	8.615492	13.468082	0.265173	0.543556	0.148762	0.351238	0.148762	0.351238	
722000	-80.453666	1	2.688887	6.258514	0.073959	0.167515	0.076891	0.423109	0.076891	0.423109	
723000	-86.872146	1	8.040416	16.730495	6.753622	3.829221	0.250000	0.250000	0.250000	0.250000	
724000	-84.287862	1	2.621794	4.207616	0.607422	0.743077	0.241590	0.258410	0.241590	0.258410	
725000	-81.275456	1	5.486505	7.913598	0.399002	0.301139	0.315145	0.184855	0.315145	0.184855	
726000	-83.112243	1	8.662477	27.041337	0.429123	0.273026	0.346314	0.153686	0.346314	0.153686	
727000	-80.102649	1	9.660260	12.960945	0.202049	0.255859	0.250938	0.249062	0.250938	0.249062	
728000	-80.287362	1	3.045406	3.938163	0.255337	0.198988	0.413161	0.086839	0.413161	0.086839	
729000	-82.730076	1	3.247486	4.047065	0.305609	0.459034	0.188146	0.311854	0.188146	0.311854	
730000	-80.250143	1	6.264009	8.308128	0.200384	0.091773	0.495705	0.004295	0.495705	0.004295	
731000	-82.503576	1	2.449211	6.162755	0.519117	0.381809	0.276665	0.223335	0.276665	0.223335	
732000	-79.511406	1	4.229705	8.220902	0.052212	0.211391	0.008342	0.491658	0.008342	0.491658	
733000	-79.037214	1	4.013150	6.606051	0.170814	0.144614	0.461701	0.038299	0.461701	0.038299	
734000	-80.131687	1	16.814788	37.993878	0.084427	0.176854	0.099536	0.400464	0.099536	0.400464	
735000	-81.874097	1	6.032942	19.878390	0.275825	0.173299	0.452230	0.047770	0.452230	0.047770	
736000	-86.799446	1	7.623050	11.267162	14.531230	12.021023	0.250000	0.250000	0.250000	0.250000	
737000	-81.142242	1	7.690552	14.006905	0.421712	0.395287	0.257479	0.242521	0.257479	0.242521	
738000	-81.352037	1	13.675664	34.657890	0.390920	0.301760	0.313065	0.186935	0.313065	0.186935	
739000	-87.010199	1	11.686850	26.760353	12.121400	11.267652	0.250000	0.250000	0.250000	0.250000	
740000	-87.336270	1	0.217164	0.564338	6.777917	5.863890	0.167068	0.167068	0.332932	0.332932	
741000	-80.817234	1	6.335560	13.486359	0.247806	0.069217	0.498457	0.001543	0.498457	0.001543	
742000	-79.367576	1	4.446625	6.754790	0.186585	0.209372	0.334956	0.165044	0.334956	0.165044	
743000	-79.433710	1	9.911913	21.955867	0.139661	0.205199	0.237844	0.262156	0.237844	0.262156	
