Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run2/Independent/atl_dom.bttrees
Data File Name:                  Bayestraits/run2/Independent/atl_dom.btdata
Log File Name:                   Bayestraits/run2/Independent/atl_dom.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            773638218
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run2/Independent/atl_dom.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       68
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
133000	-69.307789	1	0.975252	6.959002	14.741424	12.006681	0.250000	0.250000	0.250000	0.250000	
134000	-69.241637	1	3.935565	37.859880	21.459716	12.575672	0.250000	0.250000	0.250000	0.250000	
135000	-68.965798	1	1.889018	14.510362	7.327163	4.508654	0.250000	0.250000	0.250000	0.250000	
136000	-70.318609	1	1.131747	13.825697	0.521179	0.454268	0.250000	0.250000	0.250000	0.250000	
137000	-69.050157	1	0.341071	2.977036	12.905246	9.156875	0.250000	0.250000	0.250000	0.250000	
138000	-69.399618	1	0.962437	7.132163	12.697823	6.556409	0.250000	0.250000	0.250000	0.250000	
139000	-70.133153	1	3.712002	24.486330	17.119752	16.347593	0.250000	0.250000	0.250000	0.250000	
140000	-69.059428	1	1.060688	7.454726	12.392616	7.232176	0.250000	0.250000	0.250000	0.250000	
141000	-70.335715	1	1.176768	8.826174	49.061214	21.152462	0.250000	0.250000	0.250000	0.250000	
142000	-70.225600	1	3.634644	15.590483	7.421603	5.194321	0.250000	0.250000	0.250000	0.250000	
143000	-69.120364	1	5.503390	33.735898	11.463639	8.114972	0.250000	0.250000	0.250000	0.250000	
144000	-70.588145	1	3.801508	15.450775	4.793956	3.555463	0.250000	0.250000	0.250000	0.250000	
145000	-69.063885	1	1.730939	15.563325	9.760809	6.070285	0.250000	0.250000	0.250000	0.250000	
146000	-69.486041	1	1.747167	8.979998	5.930457	3.811516	0.250000	0.250000	0.250000	0.250000	
147000	-69.139378	1	1.187047	9.672008	25.488107	19.534747	0.250000	0.250000	0.250000	0.250000	
148000	-69.439577	1	1.512101	8.364541	12.968167	7.418209	0.250000	0.250000	0.250000	0.250000	
149000	-69.523524	1	6.770035	55.879203	7.509705	3.789080	0.250000	0.250000	0.250000	0.250000	
150000	-69.981573	1	0.759581	6.397207	16.981899	15.849699	0.250000	0.250000	0.250000	0.250000	
151000	-69.331439	1	2.476825	13.589557	23.648440	14.630551	0.250000	0.250000	0.250000	0.250000	
152000	-68.982913	1	6.782303	45.213063	11.318748	7.657330	0.250000	0.250000	0.250000	0.250000	
153000	-70.488742	1	8.754473	37.522428	3.193261	1.738966	0.250000	0.250000	0.250000	0.250000	
154000	-70.082706	1	6.587020	31.691888	10.374476	5.497835	0.250000	0.250000	0.250000	0.250000	
155000	-68.953401	1	2.937365	21.980795	30.339186	21.159043	0.250000	0.250000	0.250000	0.250000	
156000	-69.353716	1	3.185081	17.629880	13.442078	8.037270	0.250000	0.250000	0.250000	0.250000	
157000	-69.169532	1	3.811384	34.229983	3.207838	2.399933	0.250000	0.250000	0.250000	0.250000	
158000	-69.381277	1	2.294574	12.246575	9.058746	6.171980	0.250000	0.250000	0.250000	0.250000	
159000	-70.847867	1	1.027184	13.945788	26.901711	12.763398	0.250000	0.250000	0.250000	0.250000	
160000	-70.116945	1	6.648095	70.884072	11.423915	5.486277	0.250000	0.250000	0.250000	0.250000	
161000	-70.839133	1	1.424141	7.642123	16.962729	7.233169	0.250000	0.250000	0.250000	0.250000	
162000	-69.414126	1	3.359184	17.818172	16.275682	10.136353	0.250000	0.250000	0.250000	0.250000	
163000	-70.259763	1	0.089404	0.811596	1.765109	1.702739	0.250000	0.250000	0.250000	0.250000	
164000	-69.016976	1	0.547942	3.557995	20.980905	13.246195	0.250000	0.250000	0.250000	0.250000	
165000	-70.765517	1	1.287454	17.629860	3.571248	3.171985	0.250000	0.250000	0.250000	0.250000	
166000	-69.179662	1	0.805892	4.676401	19.129126	12.283400	0.250000	0.250000	0.250000	0.250000	
167000	-70.406848	1	8.099650	40.159297	14.799381	13.321040	0.250000	0.250000	0.250000	0.250000	
168000	-69.826826	1	3.472531	19.851971	8.699539	4.332372	0.250000	0.250000	0.250000	0.250000	
169000	-70.476939	1	0.498291	2.166106	25.380863	13.579640	0.250000	0.250000	0.250000	0.250000	
170000	-68.981799	1	1.202120	8.816975	8.215652	5.866102	0.250000	0.250000	0.250000	0.250000	
171000	-69.168876	1	2.254834	18.371254	8.201044	4.579555	0.250000	0.250000	0.250000	0.250000	
172000	-71.014147	1	1.793989	31.213967	16.030549	11.552553	0.250000	0.250000	0.250000	0.250000	
173000	-69.369939	1	1.603949	10.984154	9.449238	7.784289	0.250000	0.250000	0.250000	0.250000	
174000	-69.677879	1	5.153811	27.655280	15.694991	12.589750	0.250000	0.250000	0.250000	0.250000	
175000	-68.960179	1	1.910882	15.821161	3.619407	2.378799	0.250000	0.250000	0.250000	0.250000	
176000	-69.176182	1	1.887936	13.235915	21.277356	16.582401	0.250000	0.250000	0.250000	0.250000	
177000	-71.466837	1	0.586834	4.551461	9.885930	3.671871	0.250000	0.250000	0.250000	0.250000	
178000	-70.239366	1	0.502659	7.277716	1.806795	1.131702	0.250000	0.250000	0.250000	0.250000	
179000	-69.902534	1	2.912640	14.335918	5.705086	4.516980	0.250000	0.250000	0.250000	0.250000	
180000	-71.238809	1	0.776387	13.263075	22.873905	18.615135	0.250000	0.250000	0.250000	0.250000	
