Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/Independent/atl_sl.bttrees
Data File Name:                  Bayestraits/Independent/atl_sl.btdata
Log File Name:                   Bayestraits/Independent/atl_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2523175469
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/Independent/atl_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       111
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
445000	-105.243671	1	0.046983	0.126780	4.927658	4.487991	0.495721	0.495721	0.004279	0.004279	
446000	-105.082488	1	0.049359	0.265968	25.668940	12.581705	0.468499	0.468499	0.031501	0.031501	
447000	-106.333169	1	0.004355	0.353457	1.852503	0.970269	0.435495	0.435813	0.064322	0.064369	
448000	-105.338726	1	0.015945	0.344694	13.000689	9.250010	0.445623	0.445623	0.054377	0.054377	
449000	-102.434189	1	0.030177	0.111723	18.809623	12.415630	0.497193	0.497193	0.002807	0.002807	
450000	-103.793406	1	0.047543	0.209999	13.733326	9.182330	0.482673	0.482673	0.017327	0.017327	
451000	-100.721834	1	0.041006	0.173157	0.444476	0.262027	0.345939	0.633753	0.007171	0.013137	
452000	-101.623113	1	0.070959	0.113679	0.265840	0.187328	0.184063	0.809236	0.001242	0.005459	
453000	-103.690856	1	0.043931	0.157557	8.329313	6.304490	0.492119	0.492119	0.007881	0.007881	
454000	-106.181605	1	0.009653	0.280795	9.401892	4.815217	0.466868	0.466868	0.033132	0.033132	
455000	-106.092544	1	0.047779	0.186983	27.562022	11.231203	0.487252	0.487252	0.012748	0.012748	
456000	-103.575058	1	0.037137	0.069050	22.001111	11.162221	0.499329	0.499329	0.000671	0.000671	
457000	-103.574673	1	0.032862	0.079791	0.228023	0.363940	0.132056	0.865884	0.000273	0.001787	
458000	-97.991327	1	0.039981	0.079575	0.195801	0.180749	0.090028	0.907882	0.000189	0.001901	
459000	-97.649838	1	0.018394	0.152985	0.141298	0.170041	0.038610	0.947909	0.000528	0.012953	
460000	-99.515386	1	0.023299	0.042432	0.177699	0.104218	0.125681	0.874033	0.000036	0.000250	
461000	-98.945099	1	0.011745	0.073938	0.088393	0.130453	0.012230	0.986242	0.000019	0.001510	
462000	-101.391122	1	0.026478	0.180949	0.174339	0.080862	0.207712	0.770283	0.004674	0.017332	
463000	-105.539878	1	0.062305	0.242262	9.398345	4.860270	0.474135	0.474135	0.025865	0.025865	
464000	-103.329224	1	0.021804	0.067660	2.078152	1.696159	0.499387	0.499411	0.000601	0.000601	
465000	-103.139175	1	0.017307	0.152981	16.360346	11.667093	0.493281	0.493281	0.006719	0.006719	
466000	-103.829797	1	0.051221	0.156491	14.269162	8.886089	0.492103	0.492103	0.007897	0.007897	
467000	-106.969629	1	0.081002	0.369450	7.475804	4.773737	0.430168	0.430168	0.069832	0.069832	
468000	-103.138694	1	0.014355	0.079531	24.222697	17.249167	0.499038	0.499038	0.000962	0.000962	
469000	-103.307795	1	0.089343	0.517856	0.182315	0.203730	0.053755	0.688951	0.018622	0.238672	
470000	-100.356598	1	0.015020	0.386895	0.185764	0.155903	0.073267	0.783275	0.012271	0.131186	
471000	-103.675489	1	0.040806	0.202094	30.440379	16.261567	0.484608	0.484608	0.015392	0.015392	
472000	-102.944001	1	0.025708	0.128220	9.347849	7.241994	0.495852	0.495852	0.004148	0.004148	
473000	-105.052193	1	0.042080	0.243495	7.327106	6.370539	0.475066	0.475066	0.024934	0.024934	
474000	-103.148017	1	0.034830	0.196184	2.313289	1.620645	0.485993	0.486006	0.014001	0.014001	
475000	-102.794959	1	0.021501	0.046597	2.856356	1.896485	0.499809	0.499810	0.000190	0.000190	
476000	-103.194205	1	0.034568	0.167275	8.027900	4.258006	0.490934	0.490934	0.009066	0.009066	
477000	-97.739241	1	0.020077	0.049667	0.112310	0.143810	0.022379	0.977160	0.000010	0.000451	
478000	-103.172263	1	0.027484	0.215956	40.155024	27.298780	0.482305	0.482305	0.017695	0.017695	
479000	-103.781167	1	0.037714	0.087990	13.366363	11.025278	0.498593	0.498593	0.001407	0.001407	
480000	-100.139192	1	0.049012	0.187570	0.126755	0.229614	0.028921	0.945282	0.000766	0.025031	
481000	-99.706261	1	0.045598	0.108273	0.267261	0.259052	0.168015	0.826620	0.000906	0.004459	
482000	-106.082717	1	0.042766	0.458562	8.506768	4.772126	0.400278	0.400278	0.099722	0.099722	
483000	-102.526840	1	0.027675	0.133114	8.182565	4.737764	0.495349	0.495349	0.004651	0.004651	
484000	-103.035698	1	0.022770	0.194538	7.034147	4.716121	0.486746	0.486746	0.013254	0.013254	
485000	-98.794760	1	0.040014	0.198333	0.079588	0.170870	0.008762	0.962011	0.000264	0.028964	
486000	-98.356468	1	0.036121	0.094432	0.132510	0.210749	0.032626	0.963910	0.000113	0.003350	
487000	-104.460452	1	0.041520	0.209161	4.947429	4.148488	0.483121	0.483121	0.016879	0.016879	
488000	-102.362698	1	0.024830	0.108457	6.907223	4.149909	0.497471	0.497471	0.002529	0.002529	
489000	-98.336436	1	0.019457	0.052053	0.205710	0.135048	0.132059	0.867409	0.000070	0.000462	
490000	-98.128054	1	0.031956	0.175436	0.109819	0.125563	0.021674	0.957800	0.000454	0.020072	
491000	-98.348280	1	0.042598	0.168306	0.191694	0.146757	0.096486	0.884650	0.001855	0.017009	
492000	-103.109777	1	0.034990	0.113859	0.120405	0.303910	0.028638	0.965337	0.000174	0.005851	
493000	-103.126841	1	0.039836	0.072750	15.247735	9.996104	0.499206	0.499206	0.000794	0.000794	
494000	-104.730331	1	0.078744	0.272975	0.293280	0.117978	0.341885	0.586401	0.026412	0.045303	
495000	-103.547149	1	0.025077	0.063236	8.763340	7.343756	0.499507	0.499507	0.000493	0.000493	
496000	-103.261546	1	0.021423	0.087266	11.022544	9.011923	0.498696	0.498696	0.001304	0.001304	
497000	-107.482012	1	0.037882	0.174324	1.785928	2.009630	0.489734	0.489759	0.010253	0.010254	
498000	-103.392665	1	0.039423	0.098455	12.524110	9.580341	0.498017	0.498017	0.001983	0.001983	
499000	-102.576133	1	0.031493	0.073180	13.955425	8.694958	0.499212	0.499212	0.000788	0.000788	
500000	-105.430750	1	0.052122	0.234471	9.635815	4.472954	0.476750	0.476750	0.023250	0.023250	
501000	-98.350940	1	0.042973	0.184609	0.104122	0.156838	0.017628	0.958061	0.000439	0.023871	
502000	-106.125483	1	0.008959	0.472463	7.665350	4.396675	0.378366	0.378366	0.121634	0.121634	
503000	-103.102317	1	0.032946	0.136227	4.812009	3.714952	0.494950	0.494950	0.005050	0.005050	
504000	-103.279497	1	0.039556	0.069229	15.110699	8.575873	0.499318	0.499318	0.000682	0.000682	
505000	-102.660727	1	0.027341	0.167592	12.150702	7.449327	0.491070	0.491070	0.008930	0.008930	
506000	-104.485947	1	0.057009	0.210308	7.116304	4.299927	0.482173	0.482173	0.017827	0.017827	
507000	-102.504005	1	0.026497	0.147635	13.148758	8.406267	0.493763	0.493763	0.006237	0.006237	
508000	-105.599303	1	0.064302	0.313472	16.182350	11.062576	0.452334	0.452334	0.047666	0.047666	
509000	-105.262310	1	0.041661	0.095090	3.529846	1.475911	0.498201	0.498201	0.001799	0.001799	
510000	-101.671512	1	0.037603	0.093299	0.429167	0.390156	0.346905	0.649740	0.001168	0.002188	
511000	-105.939592	1	0.040895	0.117892	15.369268	5.985053	0.496602	0.496602	0.003398	0.003398	
512000	-102.638855	1	0.027936	0.070429	7.548222	5.351821	0.499307	0.499307	0.000693	0.000693	
513000	-104.015051	1	0.012609	0.169285	4.584163	3.275382	0.491189	0.491189	0.008811	0.008811	
514000	-103.558381	1	0.032097	0.158758	20.970455	17.187294	0.492218	0.492218	0.007782	0.007782	
515000	-105.151462	1	0.062768	0.120782	3.569032	2.054246	0.496100	0.496100	0.003900	0.003900	
516000	-106.266752	1	0.030322	0.485815	18.793354	10.551259	0.388630	0.388630	0.111370	0.111370	
517000	-103.481572	1	0.045330	0.123196	8.025519	4.535060	0.496083	0.496083	0.003917	0.003917	
518000	-103.262150	1	0.028777	0.033254	14.710874	9.629373	0.499932	0.499932	0.000068	0.000068	
519000	-103.096635	1	0.017978	0.148497	18.624347	13.518024	0.493813	0.493813	0.006187	0.006187	
520000	-102.331144	1	0.026448	0.091864	4.532105	2.877644	0.498453	0.498453	0.001547	0.001547	
521000	-100.170842	1	0.007243	0.118027	0.219725	0.187537	0.118083	0.875760	0.000732	0.005426	
522000	-98.760827	1	0.036571	0.142678	0.178721	0.235661	0.067489	0.920855	0.000796	0.010860	
523000	-109.176753	1	0.078266	0.308507	14.948600	14.681623	0.452620	0.452620	0.047380	0.047380	
524000	-103.246248	1	0.042040	0.118033	16.678471	11.861353	0.496578	0.496578	0.003422	0.003422	
525000	-102.419974	1	0.029908	0.104997	8.567218	5.649789	0.497667	0.497667	0.002333	0.002333	
526000	-101.497917	1	0.018008	0.190374	0.430156	0.359792	0.335615	0.639698	0.008495	0.016192	
527000	-98.471528	1	0.028670	0.270227	0.144554	0.164208	0.039333	0.898259	0.002618	0.059790	
528000	-100.367366	1	0.057563	0.218300	0.166299	0.227295	0.055036	0.905651	0.002252	0.037061	
529000	-105.633366	1	0.009171	0.337849	17.239011	11.509847	0.446891	0.446891	0.053109	0.053109	
530000	-102.433124	1	0.037896	0.227697	0.618535	0.448610	0.422418	0.535920	0.018364	0.023298	
531000	-105.968129	1	0.020725	0.048381	8.238276	3.139675	0.499787	0.499787	0.000213	0.000213	
532000	-99.342168	1	0.014047	0.093550	0.332652	0.237851	0.252262	0.744594	0.000796	0.002348	
533000	-104.513633	1	0.034523	0.340801	2.724228	1.755188	0.446016	0.446019	0.053982	0.053983	
534000	-103.756679	1	0.038877	0.185490	3.803427	3.003246	0.487824	0.487824	0.012176	0.012176	
535000	-103.222672	1	0.021901	0.058102	1.820985	1.440809	0.499568	0.499679	0.000376	0.000376	
536000	-103.280367	1	0.040886	0.199323	1.816186	1.129559	0.485029	0.485286	0.014839	0.014847	
537000	-106.580142	1	0.029344	0.494734	7.503681	5.647329	0.384584	0.384584	0.115416	0.115416	
538000	-107.183026	1	0.005231	0.426762	3.180396	1.460929	0.394727	0.394728	0.105272	0.105273	
539000	-104.291077	1	0.049089	0.063129	8.312439	4.645467	0.499470	0.499470	0.000530	0.000530	
540000	-103.825695	1	0.033883	0.170705	7.396928	3.521927	0.490429	0.490429	0.009571	0.009571	
541000	-103.992098	1	0.036305	0.268992	55.615656	40.403577	0.468593	0.468593	0.031407	0.031407	
542000	-100.094221	1	0.009205	0.051336	0.270334	0.227806	0.176171	0.823335	0.000087	0.000407	
543000	-102.998834	1	0.035242	0.142448	11.195407	8.240167	0.494221	0.494221	0.005779	0.005779	
544000	-103.810179	1	0.014959	0.112705	12.761676	6.212040	0.497250	0.497250	0.002750	0.002750	
545000	-104.002094	1	0.053069	0.151003	10.315802	6.769794	0.492817	0.492817	0.007183	0.007183	
546000	-105.002817	1	0.030322	0.288306	19.507918	16.430051	0.463435	0.463435	0.036565	0.036565	
547000	-103.830454	1	0.030890	0.172617	8.977127	4.232580	0.490213	0.490213	0.009787	0.009787	
548000	-104.224542	1	0.037869	0.154840	3.410339	2.960695	0.492624	0.492624	0.007376	0.007376	
549000	-104.070461	1	0.009530	0.106513	11.246747	7.077307	0.497713	0.497713	0.002287	0.002287	
550000	-102.608610	1	0.030239	0.084592	4.190217	2.957418	0.498780	0.498780	0.001220	0.001220	
551000	-105.702163	1	0.064257	0.199011	3.826835	1.940337	0.484271	0.484271	0.015729	0.015729	
552000	-103.077359	1	0.025123	0.050344	16.289924	8.638800	0.499756	0.499756	0.000244	0.000244	
553000	-103.182797	1	0.029044	0.050768	4.220525	2.231540	0.499746	0.499746	0.000254	0.000254	
554000	-107.309349	1	0.065923	0.538063	9.188499	5.674416	0.367207	0.367207	0.132793	0.132793	
555000	-103.917587	1	0.039924	0.271503	23.828821	16.077174	0.467614	0.467614	0.032386	0.032386	
556000	-102.837943	1	0.021802	0.142805	27.874762	15.224072	0.494405	0.494405	0.005595	0.005595	
557000	-98.584695	1	0.045062	0.183840	0.221910	0.174209	0.124087	0.851737	0.003074	0.021101	
558000	-98.131543	1	0.023547	0.137778	0.274803	0.195355	0.191873	0.797979	0.001967	0.008181	
559000	-103.504659	1	0.011694	0.088179	12.570468	8.585549	0.498695	0.498695	0.001305	0.001305	
560000	-105.163693	1	0.026716	0.270504	4.541079	3.975422	0.468858	0.468858	0.031142	0.031142	
561000	-103.269011	1	0.023644	0.221412	11.481414	7.017161	0.481304	0.481304	0.018696	0.018696	
562000	-102.714744	1	0.030046	0.085118	13.678452	9.988939	0.498758	0.498758	0.001242	0.001242	
563000	-105.790614	1	0.069704	0.274031	26.018687	17.465911	0.464554	0.464554	0.035446	0.035446	
564000	-106.068813	1	0.036765	0.399034	11.833448	5.750144	0.424359	0.424359	0.075641	0.075641	
565000	-107.540405	1	0.063044	0.508764	14.400139	11.255683	0.378524	0.378524	0.121476	0.121476	
566000	-106.549384	1	0.004710	0.294771	9.376894	6.863345	0.461477	0.461477	0.038523	0.038523	
567000	-106.107458	1	0.051224	0.454414	6.629316	3.916622	0.401124	0.401124	0.098876	0.098876	
568000	-99.515043	1	0.058620	0.221895	0.152121	0.145375	0.048856	0.910042	0.002094	0.039008	
569000	-98.369372	1	0.037507	0.049333	0.149377	0.193469	0.044125	0.955398	0.000021	0.000456	
570000	-104.155501	1	0.039178	0.030747	1.617551	0.912941	0.499476	0.500413	0.000055	0.000056	
571000	-98.871881	1	0.025312	0.275110	0.104901	0.149272	0.017371	0.917955	0.001201	0.063473	
572000	-98.334015	1	0.027275	0.107450	0.212381	0.127232	0.156391	0.838652	0.000779	0.004178	
573000	-98.797271	1	0.032920	0.223605	0.099322	0.191425	0.015286	0.945443	0.000625	0.038647	
574000	-99.861537	1	0.031661	0.029716	0.234464	0.256097	0.128368	0.871535	0.000013	0.000085	
575000	-98.152886	1	0.037206	0.097292	0.199945	0.215844	0.089659	0.906540	0.000342	0.003459	
576000	-102.102492	1	0.031047	0.575640	0.191264	0.185755	0.059031	0.644445	0.024883	0.271642	
577000	-99.710149	1	0.023203	0.036953	0.289208	0.275388	0.196089	0.803724	0.000037	0.000150	
578000	-99.024377	1	0.027871	0.129390	0.232471	0.121443	0.214506	0.776922	0.001855	0.006718	
579000	-97.769108	1	0.029639	0.190601	0.191507	0.164994	0.087171	0.887273	0.002286	0.023270	
580000	-102.994996	1	0.029528	0.148601	12.818180	9.759322	0.493590	0.493590	0.006410	0.006410	
581000	-104.000511	1	0.034437	0.129106	15.279375	13.328030	0.495657	0.495657	0.004343	0.004343	
582000	-104.040346	1	0.048252	0.163616	3.342559	1.757403	0.491136	0.491137	0.008863	0.008863	
583000	-105.872428	1	0.057328	0.412350	5.574943	3.472010	0.416833	0.416833	0.083167	0.083167	
584000	-105.174764	1	0.063720	0.240709	23.520366	15.790644	0.474456	0.474456	0.025544	0.025544	
585000	-103.875881	1	0.035105	0.281343	4.175006	2.769732	0.465124	0.465124	0.034876	0.034876	
586000	-109.027447	1	0.035300	0.664684	30.221577	15.509834	0.323154	0.323154	0.176846	0.176846	
587000	-104.760536	1	0.018252	0.315327	3.317164	2.189913	0.455909	0.455909	0.044091	0.044091	
588000	-103.521390	1	0.039568	0.161945	12.840971	6.645141	0.491596	0.491596	0.008404	0.008404	
589000	-103.527765	1	0.035682	0.249520	13.230684	8.538465	0.473910	0.473910	0.026090	0.026090	
590000	-105.340081	1	0.066612	0.151215	7.302808	4.567891	0.492499	0.492499	0.007501	0.007501	
591000	-102.589193	1	0.031993	0.078831	4.463888	2.681001	0.499010	0.499010	0.000990	0.000990	
592000	-98.917041	1	0.023369	0.236222	0.240637	0.162929	0.156652	0.799220	0.007232	0.036896	
593000	-100.291978	1	0.024404	0.410614	0.137845	0.180909	0.030495	0.809573	0.005806	0.154126	
594000	-100.076908	1	0.033605	0.082733	0.363302	0.313339	0.280804	0.716892	0.000649	0.001656	
595000	-102.559310	1	0.018762	0.111437	3.198512	2.099391	0.497310	0.497310	0.002690	0.002690	
596000	-103.008049	1	0.032640	0.199414	19.995806	12.060474	0.485461	0.485461	0.014539	0.014539	
597000	-99.715592	1	0.029185	0.182176	0.385408	0.263131	0.297163	0.680255	0.006866	0.015717	
598000	-103.144067	1	0.015297	0.129848	4.672688	2.649997	0.495829	0.495829	0.004171	0.004171	
599000	-103.087945	1	0.024506	0.182585	24.509144	17.895025	0.488784	0.488784	0.011216	0.011216	
600000	-97.471905	1	0.028240	0.062634	0.143875	0.141652	0.044142	0.954890	0.000043	0.000925	
601000	-101.221222	1	0.013562	0.321777	0.304508	0.206010	0.208502	0.699003	0.021251	0.071244	
602000	-102.660394	1	0.033023	0.111685	10.169903	5.790102	0.497171	0.497171	0.002829	0.002829	
603000	-102.462881	1	0.029884	0.079439	11.196252	7.023251	0.498993	0.498993	0.001007	0.001007	
604000	-103.190628	1	0.035121	0.197778	10.867561	7.663282	0.485683	0.485683	0.014317	0.014317	
605000	-103.233855	1	0.028017	0.087445	9.642651	7.860980	0.498661	0.498661	0.001339	0.001339	
606000	-103.756596	1	0.012059	0.059505	9.628142	7.067609	0.499607	0.499607	0.000393	0.000393	
607000	-103.418280	1	0.040786	0.216779	3.576126	2.306842	0.481508	0.481508	0.018492	0.018492	
608000	-103.466386	1	0.040205	0.092001	9.888287	7.548424	0.498378	0.498378	0.001622	0.001622	
609000	-97.916130	1	0.028551	0.133559	0.245686	0.213389	0.145146	0.845438	0.001380	0.008036	
610000	-104.430011	1	0.022426	0.299284	4.249055	2.401170	0.460728	0.460728	0.039272	0.039272	
611000	-103.482124	1	0.018591	0.159162	6.357994	4.965295	0.492459	0.492459	0.007541	0.007541	
612000	-102.745688	1	0.030206	0.054714	12.183370	7.823555	0.499679	0.499679	0.000321	0.000321	
613000	-106.385026	1	0.060907	0.199711	14.334348	12.825930	0.484266	0.484266	0.015734	0.015734	
614000	-103.478458	1	0.040266	0.060651	9.850415	5.544340	0.499545	0.499545	0.000455	0.000455	
615000	-98.998207	1	0.045305	0.203901	0.116688	0.195452	0.023055	0.945054	0.000759	0.031132	
616000	-108.389308	1	0.000369	0.286905	29.126581	19.060473	0.445059	0.445059	0.054941	0.054941	
617000	-103.211577	1	0.043165	0.113510	23.324735	13.803263	0.496939	0.496939	0.003061	0.003061	
618000	-104.451460	1	0.052603	0.217746	7.204504	5.298706	0.480718	0.480718	0.019282	0.019282	
619000	-103.288188	1	0.025550	0.156952	1.843141	1.470591	0.492557	0.492650	0.007395	0.007397	
620000	-103.406245	1	0.044062	0.176713	19.029148	11.244680	0.489173	0.489173	0.010827	0.010827	
621000	-104.580859	1	0.017388	0.017406	4.514177	3.342696	0.499991	0.499991	0.000009	0.000009	
622000	-102.477660	1	0.028053	0.138865	11.455832	6.972668	0.494740	0.494740	0.005260	0.005260	
623000	-104.493126	1	0.039027	0.331171	15.586768	10.364992	0.448882	0.448882	0.051118	0.051118	
624000	-102.636629	1	0.032055	0.086597	6.069948	4.224164	0.498683	0.498683	0.001317	0.001317	
625000	-103.045637	1	0.016636	0.063166	12.691971	9.252208	0.499521	0.499521	0.000479	0.000479	
626000	-98.054287	1	0.040776	0.089095	0.123395	0.137993	0.029134	0.967916	0.000086	0.002864	
627000	-100.966874	1	0.065579	0.187310	0.285585	0.201353	0.200528	0.772586	0.005541	0.021346	
628000	-105.274594	1	0.017609	0.279530	6.180353	5.044524	0.466945	0.466945	0.033055	0.033055	
629000	-103.742702	1	0.030449	0.075518	5.335924	4.568605	0.499136	0.499136	0.000864	0.000864	
630000	-98.280316	1	0.020802	0.061665	0.266736	0.171995	0.198137	0.800962	0.000179	0.000722	
631000	-102.931053	1	0.023807	0.189928	8.911590	5.892207	0.487541	0.487541	0.012459	0.012459	
632000	-103.433632	1	0.029494	0.241126	2.148129	1.463856	0.476389	0.476423	0.023593	0.023595	
633000	-102.757660	1	0.029748	0.178971	32.366482	20.723421	0.489226	0.489226	0.010774	0.010774	
634000	-102.982912	1	0.017841	0.094671	10.028995	7.568464	0.498351	0.498351	0.001649	0.001649	
635000	-103.050881	1	0.039996	0.084204	13.680309	8.265132	0.498760	0.498760	0.001240	0.001240	
636000	-104.457696	1	0.048392	0.151249	23.882807	11.636635	0.492882	0.492882	0.007118	0.007118	
637000	-104.936950	1	0.026081	0.213701	2.781734	1.202762	0.482842	0.482851	0.017154	0.017154	
638000	-104.825134	1	0.051519	0.319481	3.954011	2.386277	0.451586	0.451586	0.048414	0.048414	
639000	-97.495638	1	0.036089	0.116734	0.147730	0.175188	0.043347	0.950147	0.000284	0.006222	
640000	-106.827801	1	0.049738	0.252020	53.962534	21.559614	0.472343	0.472343	0.027657	0.027657	
641000	-104.322121	1	0.021079	0.272600	11.022437	8.104239	0.468669	0.468669	0.031331	0.031331	
642000	-99.069436	1	0.041402	0.275437	0.219321	0.173075	0.115634	0.817097	0.008340	0.058930	
643000	-100.853274	1	0.028479	0.134482	0.159743	0.285983	0.053922	0.936475	0.000523	0.009080	
644000	-103.511972	1	0.044793	0.196412	14.915183	9.115084	0.485577	0.485577	0.014423	0.014423	
645000	-105.332932	1	0.015974	0.047853	10.113742	9.648845	0.499797	0.499797	0.000203	0.000203	
646000	-102.632739	1	0.034222	0.132999	8.489160	5.157916	0.495270	0.495270	0.004730	0.004730	
647000	-103.643401	1	0.035481	0.229688	12.221150	6.607147	0.478830	0.478830	0.021170	0.021170	
648000	-99.592510	1	0.034316	0.197568	0.075442	0.108168	0.008281	0.963227	0.000243	0.028250	
649000	-106.000140	1	0.068907	0.130678	5.278403	3.896800	0.495010	0.495010	0.004990	0.004990	
650000	-104.022141	1	0.044393	0.263835	23.314688	13.847595	0.469461	0.469461	0.030539	0.030539	
651000	-107.055400	1	0.055973	0.417867	15.632810	7.287617	0.414869	0.414869	0.085131	0.085131	
652000	-103.251592	1	0.028703	0.225540	5.251262	3.112410	0.480137	0.480137	0.019863	0.019863	
653000	-102.930235	1	0.033579	0.082330	19.116310	14.106715	0.498865	0.498865	0.001135	0.001135	
654000	-103.642220	1	0.047066	0.181860	15.608448	10.598541	0.488196	0.488196	0.011804	0.011804	
655000	-103.012273	1	0.031268	0.062744	9.750529	7.234408	0.499509	0.499509	0.000491	0.000491	
656000	-97.985560	1	0.018490	0.042570	0.119816	0.176458	0.025496	0.974219	0.000007	0.000278	
657000	-99.406917	1	0.027718	0.071192	0.276045	0.283468	0.179803	0.818766	0.000258	0.001173	
658000	-98.909939	1	0.040089	0.095125	0.294131	0.191330	0.223462	0.772953	0.000804	0.002781	
659000	-99.436724	1	0.032993	0.105209	0.021787	0.138841	0.000261	0.995001	0.000001	0.004737	
660000	-98.312148	1	0.041649	0.211282	0.117648	0.160722	0.023782	0.941545	0.000854	0.033819	
661000	-104.493866	1	0.046724	0.306620	13.287426	8.846860	0.456303	0.456303	0.043697	0.043697	
662000	-102.526209	1	0.029589	0.145218	12.405266	7.637263	0.493995	0.493995	0.006005	0.006005	
663000	-103.497630	1	0.046203	0.142050	5.955003	3.443326	0.494079	0.494079	0.005921	0.005921	
664000	-103.912310	1	0.028821	0.075616	3.069073	2.698833	0.499137	0.499137	0.000863	0.000863	
665000	-105.064973	1	0.053390	0.256857	5.723595	4.501084	0.470774	0.470774	0.029226	0.029226	
666000	-103.359521	1	0.017542	0.194040	2.294673	1.414550	0.487008	0.487033	0.012979	0.012980	
667000	-98.260899	1	0.047260	0.129414	0.168216	0.166177	0.062099	0.928810	0.000570	0.008521	
668000	-103.150860	1	0.031180	0.039422	3.250346	2.005444	0.499883	0.499883	0.000117	0.000117	
669000	-102.491779	1	0.030957	0.082160	3.260437	2.028924	0.498881	0.498881	0.001119	0.001119	
670000	-103.031652	1	0.038113	0.074254	16.203761	9.534904	0.499159	0.499159	0.000841	0.000841	
671000	-102.384932	1	0.025820	0.083712	8.775657	5.859305	0.498835	0.498835	0.001165	0.001165	
672000	-103.290858	1	0.035444	0.190359	5.532448	4.070150	0.487064	0.487064	0.012936	0.012936	
673000	-98.649326	1	0.040254	0.178886	0.244785	0.217467	0.141279	0.836568	0.003201	0.018952	
674000	-102.352240	1	0.024970	0.080790	28.652018	18.033788	0.498957	0.498957	0.001043	0.001043	
675000	-103.191830	1	0.020575	0.170041	9.456679	5.085794	0.490878	0.490878	0.009122	0.009122	
676000	-103.203690	1	0.036819	0.140928	22.814504	12.001598	0.494370	0.494370	0.005630	0.005630	
677000	-103.679709	1	0.043628	0.058343	3.012526	2.018580	0.499591	0.499592	0.000408	0.000408	
678000	-103.352695	1	0.041411	0.115983	7.319368	3.942328	0.496756	0.496756	0.003244	0.003244	
679000	-104.183221	1	0.049338	0.187119	10.467672	5.529700	0.487173	0.487173	0.012827	0.012827	
680000	-106.219820	1	0.044357	0.476736	15.892756	10.971625	0.392875	0.392875	0.107125	0.107125	
681000	-105.354388	1	0.037413	0.039574	23.605726	10.240841	0.499879	0.499879	0.000121	0.000121	
682000	-103.196830	1	0.036457	0.187571	11.607899	8.280856	0.487534	0.487534	0.012466	0.012466	
683000	-105.128309	1	0.040237	0.359844	11.757867	8.710776	0.438666	0.438666	0.061334	0.061334	
684000	-102.414261	1	0.025293	0.109304	9.590746	5.594432	0.497408	0.497408	0.002592	0.002592	
685000	-105.135574	1	0.050722	0.319426	6.379039	3.400652	0.451684	0.451684	0.048316	0.048316	
686000	-102.837469	1	0.029374	0.164567	7.277248	4.067663	0.491462	0.491462	0.008538	0.008538	
687000	-102.594063	1	0.032805	0.082034	18.580421	11.301051	0.498880	0.498880	0.001120	0.001120	
688000	-102.205570	1	0.021592	0.095934	1.101924	0.666632	0.492812	0.503717	0.001717	0.001755	
689000	-105.379759	1	0.052644	0.038538	2.991621	2.197804	0.499883	0.499884	0.000116	0.000116	
690000	-103.066108	1	0.008561	0.166917	0.502816	0.289857	0.379686	0.603562	0.006469	0.010283	
691000	-102.816502	1	0.028449	0.163344	4.307190	3.075893	0.491660	0.491660	0.008340	0.008340	
692000	-98.023796	1	0.027340	0.039343	0.131913	0.184891	0.032389	0.967382	0.000007	0.000222	
693000	-99.044468	1	0.025970	0.289770	0.189906	0.196102	0.074982	0.851701	0.005932	0.067384	
694000	-102.645869	1	0.034314	0.122205	3.120217	1.846595	0.496300	0.496300	0.003700	0.003700	
695000	-98.206680	1	0.030014	0.174399	0.180073	0.128853	0.092039	0.887875	0.001887	0.018200	
696000	-103.096262	1	0.033691	0.090674	4.394291	3.383476	0.498479	0.498479	0.001521	0.001521	
697000	-102.760499	1	0.029445	0.054852	2.255344	1.336345	0.499659	0.499695	0.000323	0.000323	
698000	-105.317297	1	0.043651	0.112079	9.177486	8.629176	0.497047	0.497047	0.002953	0.002953	
699000	-99.546824	1	0.038675	0.295242	0.082830	0.138367	0.009400	0.911859	0.000803	0.077938	
700000	-102.788029	1	0.023791	0.171306	7.198354	4.248979	0.490605	0.490605	0.009395	0.009395	
701000	-102.530852	1	0.023184	0.066101	5.148948	3.514263	0.499438	0.499438	0.000562	0.000562	
